1	2	1	4	2	3	2	0	2	2	3	5	3	4	3	5	3	0	1	0	3	2	2	3	2	1	2	1	1	0	1	0	1	4	2	4	4	2	2	5	2	2	3	3	2	3	3	2	2	4	3	6	5	5	3	4	3	2	2	3	1
2	2	3	2	2	1	4	4	1	5	1	6	3	2	2	2	1	4	2	2	3	4	4	8	3	5	3	4	4	1	2	3	2	4	2	2	3	5	3	5	6	5	5	4	4	5	3	8	5	3	2	5	4	4	3	5	6	2	2	1	2
3	6	5	8	6	5	3	7	6	3	4	5	4	6	5	9	6	9	5	12	8	8	5	7	6	7	4	7	7	7	5	6	5	5	4	6	6	5	3	8	5	6	5	8	6	5	4	6	6	6	5	7	7	3	4	4	4	7	5	13	6
4	4	3	4	3	4	3	3	3	5	4	6	5	4	4	9	7	2	3	5	3	4	4	7	3	1	2	3	2	4	4	7	4	4	5	6	4	6	5	6	5	2	4	3	2	5	4	3	4	3	2	5	5	5	3	4	2	2	2	4	3
5	2	3	3	2	4	3	7	4	2	3	6	3	5	4	6	6	3	2	3	3	4	3	9	5	6	4	5	6	3	3	5	6	2	2	4	2	3	2	7	3	4	2	5	5	0	3	1	1	3	3	3	2	5	3	6	5	4	3	3	3
6	8	6	11	8	7	5	8	6	7	5	6	5	3	4	3	5	6	4	6	5	6	5	4	7	8	4	8	7	5	3	5	4	6	6	9	6	5	4	5	5	4	5	6	7	5	6	9	5	6	5	7	5	6	4	8	6	2	4	3	4
7	0	1	-1	0	4	3	6	5	6	4	9	6	4	3	5	6	8	3	4	5	4	2	3	3	2	3	4	5	2	1	2	3	5	3	6	6	8	5	10	7	5	4	8	5	4	4	11	4	4	5	5	5	2	2	2	5	4	5	8	5
8	1	2	3	1	0	1	0	2	0	1	1	1	1	1	2	2	2	0	1	1	2	1	0	3	0	0	0	1	4	2	8	4	3	1	1	1	4	2	4	4	-2	0	-3	0	0	2	1	1	1	1	3	2	0	0	1	1	5	2	6	2
9	0	1	1	2	4	2	2	5	5	4	6	5	4	2	6	3	0	2	2	1	2	4	5	4	2	2	3	3	2	1	2	3	2	2	1	2	7	5	6	6	1	2	5	2	0	0	0	1	3	2	4	6	4	2	3	3	0	1	0	2
10	0	1	1	0	4	2	4	3	5	5	4	5	2	3	7	3	3	1	3	2	2	2	2	2	3	2	4	3	3	3	5	4	4	3	5	4	3	1	4	2	5	3	6	5	3	2	3	2	3	2	4	3	2	3	6	4	4	3	7	4
11	0	3	4	3	5	4	7	7	5	5	9	5	2	3	4	4	5	3	7	6	8	4	6	6	6	5	10	6	5	5	7	7	6	5	9	4	5	4	5	4	10	4	9	6	7	6	10	6	8	5	11	5	5	4	6	6	3	3	1	5
12	4	3	6	2	5	3	5	4	4	3	7	3	3	4	6	5	5	5	7	4	3	3	4	4	5	3	2	4	5	2	5	5	3	2	5	3	3	3	7	4	2	2	2	2	3	3	4	2	2	3	3	3	4	3	4	3	3	2	4	4
13	5	6	5	3	6	3	8	7	4	3	4	4	2	2	2	5	3	2	2	4	3	4	5	3	4	4	5	2	4	2	8	4	4	2	5	3	2	1	0	3	4	3	6	3	6	4	10	5	6	5	10	6	4	3	5	3	0	3	1	4
14	8	4	8	6	3	1	3	4	3	2	5	4	5	2	5	3	2	2	4	2	2	1	2	3	0	2	3	1	2	2	5	4	3	3	6	4	3	2	2	1	5	3	4	5	4	3	4	3	1	2	4	1	5	4	4	2	5	4	8	5
15	2	3	4	5	2	2	3	2	2	2	5	3	2	2	4	3	5	1	7	3	5	4	5	5	5	3	5	3	2	3	4	4	3	4	4	4	2	2	5	2	2	2	0	1	0	1	2	0	4	4	6	2	0	1	1	2	2	2	3	2
16	5	5	10	6	7	6	10	6	6	3	9	7	8	4	6	5	7	6	12	8	8	7	10	9	9	6	9	9	5	3	2	3	10	6	11	8	6	5	8	7	8	5	8	6	8	5	9	7	7	4	8	7	5	5	8	6	7	5	9	6
17	6	3	6	4	4	4	8	6	8	5	8	8	4	4	5	3	7	4	7	5	2	2	0	1	9	5	10	7	4	4	7	5	7	5	10	8	4	3	7	4	6	4	11	6	4	3	6	3	5	4	6	4	2	4	7	5	4	4	4	4
18	1	0	1	2	3	1	3	3	2	0	1	0	0	0	-1	0	1	1	0	0	1	1	3	1	1	1	6	2	1	0	1	1	0	0	0	0	0	2	1	3	2	1	4	2	3	2	6	2	1	2	0	1	1	1	0	0	1	2	3	3
19	3	3	3	2	4	3	6	3	5	5	6	5	2	2	3	3	5	4	7	5	6	6	8	5	5	3	5	5	4	5	5	4	4	4	5	4	6	4	6	4	8	4	8	6	7	4	7	5	4	3	7	5	2	3	6	5	4	2	2	3
20	3	1	3	3	5	3	5	4	0	0	1	1	1	2	1	2	4	2	3	3	4	2	4	4	2	2	1	2	4	3	8	4	2	1	5	3	1	2	4	2	3	2	3	4	4	1	4	2	2	2	5	4	4	2	4	4	3	2	4	4
21	2	2	3	2	1	1	2	1	3	3	3	4	4	3	2	5	4	2	3	3	4	1	4	3	4	2	2	3	6	2	8	4	4	1	4	3	1	1	2	3	0	1	0	-2	1	0	1	0	2	2	3	3	3	3	4	3	3	2	5	1
22	4	4	7	4	4	2	5	5	5	3	7	5	1	3	4	2	3	2	3	2	0	3	1	3	5	5	4	4	2	3	4	3	5	3	6	5	3	3	4	3	4	3	3	3	3	3	2	3	1	1	3	1	1	2	4	2	1	2	5	2
23	5	3	6	3	0	1	2	1	2	2	4	3	4	3	5	4	2	3	2	3	2	2	2	3	2	0	0	1	0	3	2	1	1	1	0	3	2	1	3	3	2	1	3	3	7	3	9	5	0	1	2	3	1	2	4	2	3	2	4	2
24	0	1	5	3	2	2	4	2	4	4	5	3	3	4	8	4	2	3	5	2	3	3	4	2	3	2	4	4	4	3	3	5	0	0	3	3	5	3	8	5	3	2	2	2	0	0	2	0	2	2	3	3	3	2	4	3	5	4	5	6
25	2	4	5	4	4	2	5	3	2	2	3	1	3	0	0	2	1	1	4	2	5	5	6	6	0	1	1	1	4	2	7	4	3	2	3	3	3	4	7	5	1	1	2	2	3	3	4	3	2	1	3	3	5	2	4	4	5	3	7	5
26	2	2	5	3	3	2	2	2	4	2	8	3	1	0	3	3	2	1	0	2	2	2	2	3	0	1	0	1	1	2	0	0	4	2	5	3	2	0	2	2	1	1	2	1	2	0	0	1	0	2	0	0	0	2	0	0	2	2	1	4
27	4	2	5	2	6	4	9	5	3	4	5	3	7	4	12	7	4	4	7	6	4	3	7	5	6	5	5	5	4	3	3	2	6	4	7	6	5	5	7	5	4	2	4	4	3	3	4	3	6	4	7	5	6	4	8	7	8	4	7	7
28	3	4	4	3	3	4	5	3	3	3	6	4	2	5	7	3	4	3	3	3	8	6	10	7	1	1	2	2	4	3	7	3	0	1	3	2	6	3	6	6	5	4	6	5	6	5	7	5	3	2	1	3	5	3	7	5	5	3	8	5
29	2	0	2	2	0	2	5	1	5	1	3	1	4	2	1	3	1	3	4	4	3	3	8	5	3	0	3	2	1	1	4	1	8	4	9	4	4	2	3	4	3	2	4	2	0	0	0	0	4	2	3	3	2	1	3	2	3	2	5	3
30	4	5	6	4	5	3	5	3	3	3	8	5	4	4	7	7	7	4	8	8	8	4	10	7	5	4	5	5	2	3	2	4	3	4	4	4	4	4	4	5	6	5	7	5	5	5	4	4	8	7	11	8	4	4	8	5	1	3	4	3
31	4	3	4	4	2	4	4	3	4	4	5	4	4	4	8	5	3	3	4	5	2	3	3	2	6	3	6	4	6	3	5	4	1	2	2	3	5	4	8	5	3	5	6	6	7	6	9	7	6	4	5	4	5	3	4	3	4	2	5	3
