1	1	3	2	4	2	2	2	3	2	2	4	3	6	4	4	0	2	4	3	2	4	3	8	7	6
2	0	2	1	3	3	0	1	1	2	1	-1	0	0	0	1	0	0	-1	0	0	0	1	2	3	3
3	0	0	0	1	0	0	0	0	0	0	-1	0	-2	0	0	-1	0	0	1	1	-1	0	1	2	-1
4	3	2	2	4	3	1	2	0	3	2	0	1	0	4	1	0	3	2	3	3	3	3	2	5	5
5	2	3	2	6	7	3	2	4	4	5	1	3	1	3	0	2	3	5	4	3	1	3	5	4	7
6	0	0	1	0	2	0	1	1	2	0	0	1	0	3	1	-2	0	-2	1	-3	-3	-2	-4	-1	-5
7	0	3	4	3	6	-1	0	-1	0	2	0	0	0	2	6	0	1	1	3	2	1	2	2	4	5
8	2	4	8	7	4	3	6	5	6	4	2	4	5	4	6	4	4	6	8	6	2	4	6	7	6
9	2	1	5	4	5	4	4	7	4	5	0	1	0	1	3	1	2	0	1	3	2	1	3	4	4
10	0	1	0	1	3	4	3	6	5	7	6	6	9	7	10	5	4	5	5	5	4	4	4	4	7
11	0	1	4	2	0	0	0	5	4	2	0	2	1	4	3	1	3	3	2	4	2	2	4	2	2
12	1	1	4	3	1	3	1	2	3	6	1	2	4	4	6	4	1	2	4	5	1	3	1	3	6
13	2	1	0	4	4	-2	0	0	3	0	2	0	3	4	3	3	1	2	3	4	2	2	3	5	3
14	2	2	7	3	7	2	2	5	1	4	2	2	5	4	5	1	1	4	3	3	0	2	2	2	4
15	5	4	7	6	8	2	3	4	4	6	5	3	7	4	6	0	3	3	4	5	2	2	1	3	4
16	1	1	3	3	4	2	1	2	3	2	-1	2	2	1	0	-3	0	-6	-1	-2	1	0	1	1	0
17	1	3	2	2	2	1	1	0	1	3	1	1	2	4	3	1	3	3	3	4	3	1	1	3	3
18	2	3	0	5	4	1	4	2	2	3	0	4	1	4	4	3	3	5	5	6	6	4	6	8	7
19	0	1	1	2	1	2	2	4	5	4	1	3	6	5	5	3	3	2	5	4	2	2	2	4	5
20	2	5	6	5	2	4	3	7	5	4	4	5	1	5	3	3	4	4	4	3	4	4	3	4	4
21	5	3	5	6	7	5	3	6	4	8	5	4	8	7	9	7	5	10	8	10	7	6	11	8	11
22	2	2	5	5	6	1	3	6	4	7	0	1	0	2	8	0	1	4	5	6	-1	0	1	2	5
23	3	4	7	6	4	1	2	1	5	2	3	2	4	5	3	3	3	2	4	3	2	1	0	2	1
24	0	0	3	2	2	2	3	4	6	4	3	4	6	3	7	3	4	8	6	6	1	2	5	4	4
25	5	3	2	4	7	2	2	3	3	3	3	4	3	2	6	2	3	2	2	6	2	3	2	1	5
26	4	5	4	5	5	6	4	5	7	7	5	5	8	6	4	1	5	4	6	6	4	3	5	4	2
27	2	1	4	2	5	1	1	2	3	3	0	1	0	0	2	2	2	4	4	7	5	2	5	6	5
28	1	1	4	4	3	2	1	3	3	5	0	3	3	3	7	0	2	3	4	4	1	2	3	2	3
29	4	4	6	5	5	3	3	7	6	7	2	5	6	5	5	5	6	6	7	7	4	4	8	5	6
30	0	1	1	2	3	0	0	0	0	2	0	0	-4	0	0	-3	0	-4	0	0	0	0	-1	0	0
31	0	0	-2	0	3	2	2	4	2	3	2	1	2	3	1	2	1	1	3	3	4	3	0	3	5
32	2	4	5	3	5	1	2	2	2	3	0	2	3	3	3	3	2	3	2	5	3	2	7	4	3
33	0	1	1	2	3	-1	1	0	1	0	1	1	1	2	1	0	1	1	3	3	0	2	3	4	5
34	0	0	0	0	1	3	3	1	4	5	0	2	0	3	3	-1	0	-1	1	1	1	1	-1	3	2
35	2	0	3	2	3	0	1	3	4	2	0	2	1	5	3	0	1	3	1	2	1	3	3	4	3
36	2	1	0	2	4	-1	0	-3	-1	0	0	2	1	0	3	0	1	1	1	2	2	1	0	3	3
37	2	3	3	3	2	0	0	0	2	0	0	1	1	3	3	1	2	2	2	2	3	3	4	4	4
38	5	2	6	3	6	2	2	5	2	4	2	1	3	2	3	4	2	3	4	2	2	3	2	2	3
39	1	1	3	0	4	4	3	4	3	8	3	2	5	3	3	0	1	1	0	0	3	2	5	5	5
40	2	3	5	4	4	1	3	1	4	4	2	3	3	4	4	2	5	3	5	5	3	4	5	6	4
41	4	4	4	5	7	2	4	8	4	3	2	3	3	3	2	1	3	1	2	3	3	3	1	3	3
42	3	3	5	6	5	4	5	2	6	6	0	2	0	1	1	3	2	5	4	1	5	3	6	4	5
43	5	5	7	7	6	7	4	10	7	8	6	4	9	9	9	6	3	10	7	6	8	5	10	7	8
44	-3	0	-2	2	2	-2	0	0	1	0	-2	0	-2	2	1	-3	-1	-1	1	2	-2	-1	-4	2	1
45	4	2	4	5	4	2	2	1	3	3	0	1	0	4	2	-1	0	-1	2	0	0	0	-2	1	0
46	3	3	4	4	7	0	2	3	1	2	4	3	6	4	5	5	3	6	4	6	-1	2	4	3	2
47	4	5	5	7	5	4	3	6	4	3	1	3	2	4	0	2	3	3	3	2	5	4	4	5	1
48	2	2	0	1	2	0	3	1	2	4	3	3	4	5	2	4	5	6	3	5	4	3	4	5	4
49	4	1	3	1	2	1	2	0	0	0	0	0	-2	0	2	-1	0	-5	-1	0	2	0	1	1	3
50	2	3	5	6	6	4	2	3	5	6	2	2	2	4	4	-2	0	0	2	2	1	1	2	4	4
