1	1	3	4	4	1	5	2	3	2	2	1	5	0	2	0	2	3	3	4	2	3	1	1	1	4	2	4	5	3	7	3	2	2	4	1	3	1	1	0	2	2	4	3	3	4
2	2	3	5	3	2	6	3	1	2	3	2	4	2	2	2	3	2	5	5	2	3	3	3	2	4	1	5	5	4	9	2	3	2	4	3	5	5	3	8	2	2	2	4	2	4
3	6	5	12	6	5	7	4	4	10	6	4	6	3	3	3	7	5	9	5	3	6	8	5	13	8	6	11	4	3	5	5	4	7	5	5	7	5	4	2	5	3	4	5	3	6
4	2	4	4	0	2	2	3	4	6	8	4	9	1	2	3	3	4	4	5	3	6	5	3	5	3	2	4	3	3	5	2	2	3	4	4	7	3	3	6	6	3	5	1	3	4
5	6	4	6	2	2	2	2	2	3	7	5	12	2	3	5	4	3	5	6	3	7	4	2	5	5	4	5	6	3	6	3	3	3	5	2	7	4	3	5	6	5	10	4	2	4
6	6	3	5	7	5	9	6	5	7	6	6	7	7	6	6	5	5	6	9	6	9	5	6	6	6	4	7	5	5	7	6	5	8	7	5	9	4	4	7	6	7	8	5	4	6
7	5	3	4	2	2	5	3	4	7	5	3	4	2	2	5	7	5	7	4	5	6	2	3	4	3	3	5	2	3	4	7	4	12	6	4	10	1	3	3	7	5	6	5	1	3
8	0	1	0	0	1	1	2	2	2	5	2	5	3	2	3	1	2	2	5	2	3	2	3	5	2	3	1	0	1	0	4	3	5	1	2	2	0	1	1	2	1	0	0	1	0
9	2	2	2	4	3	5	4	3	5	2	3	4	2	2	2	1	2	5	0	3	5	0	1	2	3	2	6	1	2	4	7	3	7	1	3	3	3	2	5	2	2	1	1	2	2
10	1	1	1	3	2	2	3	2	5	3	3	4	2	2	5	2	2	0	2	1	4	5	4	6	3	0	2	3	0	2	5	5	8	1	3	5	1	2	2	3	0	2	4	3	7
11	4	4	6	5	4	6	5	5	6	4	5	7	8	5	10	7	6	5	7	6	10	6	6	9	4	4	7	4	3	5	3	3	4	3	4	7	5	5	7	7	5	10	11	5	10
12	5	4	7	4	5	4	2	1	3	5	3	6	4	2	7	4	3	7	5	4	6	7	4	8	3	2	1	3	3	7	5	3	5	5	4	4	4	3	4	5	3	7	4	3	7
13	2	1	1	5	3	6	5	3	5	3	2	7	4	3	5	5	5	5	5	5	5	7	6	8	3	4	4	4	3	6	6	3	8	4	3	8	7	4	7	2	4	5	7	5	5
14	4	4	6	6	4	9	2	1	2	4	3	6	4	4	6	1	2	3	2	4	4	2	3	1	3	2	3	5	1	4	4	3	5	1	2	0	4	3	7	5	4	5	5	5	7
15	5	3	5	3	3	7	1	1	1	2	2	3	2	2	3	3	3	5	2	1	4	2	0	2	5	4	9	4	3	4	2	2	4	6	3	7	1	0	2	3	3	5	2	1	4
16	8	6	8	5	6	7	9	5	10	8	6	8	7	5	8	8	6	11	4	3	5	3	5	7	7	7	10	7	6	9	4	3	4	2	4	5	7	4	6	9	6	9	5	5	7
17	6	4	6	5	5	9	6	5	8	5	4	6	5	4	6	1	2	2	4	4	7	2	3	4	3	3	4	2	4	4	3	5	7	3	3	1	6	4	5	4	3	7	4	2	3
18	1	1	0	3	0	1	1	0	0	-2	0	-1	3	2	6	2	0	3	1	1	3	0	1	0	2	2	4	2	1	2	1	1	1	0	0	2	0	0	0	3	2	3	1	0	3
19	9	6	12	4	2	2	4	3	5	5	5	9	6	3	8	5	3	4	5	3	6	3	4	5	5	4	6	3	3	3	4	4	4	3	3	6	5	4	4	2	3	2	6	4	7
20	6	4	7	5	3	6	0	2	2	3	2	2	3	3	4	1	1	4	1	1	2	5	4	7	1	2	3	3	1	3	4	3	9	2	1	0	4	3	7	1	2	1	3	2	2
21	3	1	4	0	2	0	1	1	2	4	2	3	3	2	4	-2	0	-1	2	1	2	2	2	4	0	1	1	4	2	2	5	3	2	1	2	2	4	3	6	2	1	4	2	1	2
22	1	1	2	3	2	6	3	3	6	3	3	4	3	3	5	3	5	7	5	2	5	2	3	5	5	4	7	2	2	2	4	3	4	7	3	8	3	3	4	6	2	7	0	2	1
23	2	3	3	4	3	4	3	0	3	0	1	2	3	2	1	0	1	1	2	1	5	5	3	6	-2	0	2	2	3	4	2	1	0	2	1	4	4	2	2	2	2	4	2	1	0
24	4	3	4	2	2	4	3	4	2	0	0	0	3	1	0	5	4	7	4	4	2	3	3	4	3	3	3	5	4	7	-1	0	-1	4	4	7	2	3	2	2	2	4	4	2	5
25	2	3	4	4	3	5	3	2	6	3	3	4	0	0	0	5	5	6	5	2	3	4	3	8	2	2	5	4	2	5	7	3	7	1	2	1	1	1	2	4	3	5	1	1	1
26	2	1	0	4	3	6	0	0	3	1	1	3	2	2	2	1	0	1	3	1	3	2	1	4	0	2	5	3	1	3	2	2	0	3	1	4	2	0	0	3	3	6	2	1	0
27	3	2	6	8	4	9	7	5	8	2	4	2	2	2	3	3	3	3	5	4	8	5	3	6	6	3	8	5	6	7	3	4	4	4	2	6	6	3	7	7	4	9	3	3	4
28	3	3	5	1	3	4	0	1	1	6	2	5	3	4	4	3	3	4	5	3	7	5	4	7	5	3	5	3	1	2	4	3	4	2	3	3	4	4	4	2	2	6	4	3	3
29	3	1	3	3	2	2	3	1	1	2	2	1	3	2	5	2	1	3	3	3	7	2	1	3	4	1	5	0	2	0	2	3	4	1	1	3	0	1	0	3	1	3	4	4	5
30	7	5	8	7	5	8	7	5	7	6	3	7	5	4	9	5	4	8	5	5	6	5	4	8	3	3	5	7	5	7	6	6	9	4	5	5	6	6	5	8	7	14	3	3	4
31	5	5	4	3	3	4	7	4	8	6	3	6	6	4	9	2	2	1	4	3	6	4	2	6	4	2	4	3	3	5	4	2	4	4	4	6	4	3	5	7	4	8	3	3	6
32	3	3	4	4	2	7	4	4	5	1	3	3	3	4	4	5	3	6	1	1	2	1	2	3	3	3	6	3	4	2	3	5	6	5	3	6	1	2	6	0	2	2	2	4	5
33	3	3	7	4	3	7	3	4	4	5	6	7	3	3	5	2	3	5	4	4	7	4	4	5	5	6	5	2	3	4	2	1	2	6	4	7	5	5	10	4	3	5	5	5	8
34	2	4	5	4	4	7	2	3	3	7	5	8	8	6	10	6	5	8	5	5	6	5	4	7	2	2	4	6	5	8	3	4	5	4	3	7	2	1	4	5	5	5	4	3	3
35	4	3	6	2	4	4	6	4	8	5	3	4	8	4	8	0	1	0	4	4	7	4	4	3	2	3	2	7	5	9	3	3	4	4	4	7	7	4	8	6	4	7	4	4	4
36	7	4	8	4	4	5	3	1	3	3	3	3	8	5	10	3	4	4	1	3	1	5	3	6	6	5	4	0	2	4	2	2	3	4	4	8	5	5	7	6	4	6	2	4	5
37	4	3	4	3	5	5	2	3	7	4	5	6	4	4	6	5	2	5	3	3	4	4	3	5	4	4	6	6	4	7	2	3	1	6	4	6	6	4	8	4	2	2	5	4	6
38	2	2	2	3	3	8	3	3	8	4	3	7	4	3	5	4	3	8	6	3	7	5	4	8	3	3	6	0	2	1	3	3	4	4	3	5	3	3	4	5	3	8	5	3	6
39	2	1	4	1	2	4	3	3	7	1	3	4	2	4	4	0	1	1	1	2	2	1	1	2	3	2	3	3	2	3	5	3	5	4	3	7	2	1	3	3	1	1	2	3	2
40	1	2	3	2	2	5	5	2	4	2	2	1	0	1	1	3	2	5	4	3	7	4	4	8	2	2	4	1	1	0	8	6	10	3	3	3	2	2	5	4	2	6	1	2	1
41	4	1	3	0	1	0	1	2	3	4	2	1	2	1	0	3	3	5	4	2	3	1	1	0	2	2	3	4	3	7	4	3	4	3	3	3	2	2	3	4	3	3	5	2	6
42	4	3	6	5	2	6	2	3	1	4	3	5	5	2	5	2	2	3	2	1	3	4	3	6	0	0	2	2	3	3	4	3	5	5	2	3	3	3	7	2	2	3	4	3	7
43	3	2	6	2	2	3	0	0	0	5	1	4	2	2	3	4	3	3	2	2	3	2	1	3	2	1	3	2	2	4	2	2	3	3	2	5	5	2	7	2	1	5	1	2	2
44	1	3	4	11	8	16	6	5	6	10	8	13	6	6	10	7	5	11	6	6	7	6	6	8	5	5	7	7	5	8	7	6	10	7	7	10	6	4	10	3	5	4	7	4	9
45	6	3	8	5	5	8	5	4	8	2	3	5	6	4	7	7	4	10	7	5	10	4	5	6	3	4	6	8	5	8	3	3	3	5	4	6	7	5	9	2	3	5	7	5	6
46	4	2	6	1	2	5	1	1	1	3	2	4	1	2	3	2	2	4	3	2	3	0	1	2	0	1	4	1	0	0	1	1	1	4	2	4	0	0	-1	0	0	0	2	2	2
47	2	1	4	2	1	2	6	4	5	3	2	5	3	2	2	4	2	5	4	2	5	2	2	5	3	2	3	4	3	4	4	3	5	2	2	3	4	4	7	5	3	6	3	3	4
48	4	3	6	5	2	3	7	4	9	3	3	5	1	2	3	0	1	1	2	0	0	4	2	3	2	2	6	2	4	3	4	3	6	3	2	4	5	2	7	2	1	3	0	1	1
