1	1	.	3.03676828759115	4.06598394300305	.
1	2	4.22716957528728	1.89307071635463	5.40053558300709	3.55314489322518
1	3	2.40449503837857	3.49418674321425	.	1.8320059478136
1	4	2.12200371925026	.	5.14101298504881	1.76651841886793
1	5	.	2.04212119384007	0.934871663546765	0.849456236157103
1	6	2.93424049188572	3.25339515791956	3.57991023096931	3.45736495978239
1	7	4.57609099474967	2.05964191352412	3.21438150370884	0.146438927010089
1	8	1.83824383942161	1.48013736614612	1.52651878071509	2.72163676509226
1	9	4.34521839332798	2.58569220435963	.	2.47452047379511
1	10	.	3.71826423438372	7.01199764945485	4.53947796882767
1	11	3.53796696963693	.	2.19943673167442	3.90731478637767
1	12	4.97003554369475	1.97506813699082	3.78980135077101	4.44388259202837
1	13	1.39472850263968	1.49767629980991	-0.155774993637858	2.03337554080985
1	14	2.54626248007211	2.92943141367814	4.85028713215289	2.85436830169905
1	15	.	3.55088681566679	4.6370038862571	2.91665323649077
2	1	.	3.12812387365033	.	4.82158858225335
2	2	.	2.71745851182565	6.45250982693098	3.84501696169304
2	3	3.66774042203708	1.71950572649959	2.80874943965421	.
2	4	3.50473901897778	2.02340764512265	4.37973370725074	2.20816128804929
2	5	2.32127575178495	2.32948438644539	2.13670917278447	2.25042639989187
2	6	3.29322966858389	2.77361410007988	.	1.99061875123056
2	7	5.62506586655392	2.89013647696355	3.10919765221654	1.35716226788578
2	8	3.71741241386562	3.05257001555573	.	1.94666014192977
2	9	4.73288612607427	1.8209495160614	5.4994309619148	3.45602683809795
2	10	5.94441388689627	.	9.08428092988338	5.03930675289059
2	11	2.71452585259964	3.06162873883929	.	.
2	12	4.45597385325224	.	5.28830388695089	4.20485528038997
2	13	5.46125547535518	.	8.04199922553198	3.54940324589606
2	14	2.00273463011826	2.15380991163754	2.12018384419998	1.38287354900617
2	15	4.42725067689996	2.88170571150973	4.47409680255567	3.22625581047327
3	1	6.15243521885316	5.47284395630854	12.2191762577629	.
3	2	6.33561515890281	5.78340590490567	7.31130024795274	7.1211927047626
3	3	4.97064951838877	4.32655711072184	10.8364209230398	5.95161880397551
3	4	6.72020840465612	4.44720521311275	6.25118987026275	3.69849559603577
3	5	.	3.06557244208097	3.43174522907033	3.42605658486934
3	6	7.41392478647436	5.34762154385948	9.87793537017873	4.84830823552509
3	7	5.50778928580449	.	6.47606606369629	.
3	8	8.36706310122036	5.34357370806916	13.1683071428385	7.05122016024587
3	9	8.00620539374815	6.01846943856214	11.9469970533227	9.47174759891804
3	10	4.59023963439896	3.96328567769315	5.94952223376259	4.39473781003745
3	11	5.96837479408905	4.53902176643754	7.45320832806654	8.83431775352225
3	12	5.35792816790907	.	7.53615660125834	5.0834995043754
3	13	5.59757648293115	4.49858605785318	2.0647321709531	.
3	14	5.51241085051785	3.18515759482096	4.7442142949913	4.46047268109607
3	15	5.04845101581993	.	6.69070018348203	5.02234521331849
4	1	2.77799483307785	4.68262382887609	4.10101166535249	2.50376748907559
4	2	0.151047879962373	.	2.56165424330499	4.63782892051228
4	3	3.89687696951594	4.00381483311972	6.63219603152598	5.33853874207393
4	4	.	4.8244064438526	9.02912296022607	6.2214709764611
4	5	1.98901008285221	2.91805773415762	3.07601518012174	1.77264186435776
4	6	3.05113673955331	4.06312002642238	4.91702157890535	3.81666026615253
4	7	.	3.63754807891941	.	.
4	8	5.9797585371449	3.40886707534211	.	.
4	9	3.31712268852815	2.52315372916492	4.1636058804163	3.18441416783339
4	10	3.10952388352643	3.16926499306356	5.35402923467299	5.15774793643505
4	11	2.15725838552481	2.74997032488833	3.87507391665525	.
4	12	.	4.63736932631612	.	3.19857419895579
