1	2	3	1	2	5	4	3	5	3	5	5	2	4	3	4	3	3	3	3	5	1	0	0	0	4	0	2	0	0	3	5	3	1	3	5	2	3	3	4	6	3	3	3	2	4	0	1	1	2	2	1	2	0	1	5	3	2	0	2	4	1	3	3	1	4	0	1	0	2	3	4	4	3	3	7
2	1	1	2	1	4	2	3	2	3	3	0	1	0	0	0	0	2	0	0	1	0	1	1	1	1	0	2	-2	1	1	1	4	1	2	6	1	1	1	2	3	0	3	2	3	3	0	1	1	3	3	1	2	2	2	2	1	3	2	3	5	2	4	1	5	1	3	2	0	2	3	2	1	1	1	1
3	0	0	0	4	1	1	1	1	2	3	0	0	0	1	0	0	1	2	2	3	0	1	3	2	4	0	1	-1	4	2	-2	0	-2	0	1	-1	1	0	2	0	-2	0	0	1	3	1	1	0	1	1	-2	1	-2	0	0	0	0	-3	2	1	-5	-2	-7	-3	-3	-1	-1	-4	0	0	-1	0	-3	0	0
4	4	2	5	5	5	0	1	1	2	3	2	1	-1	2	2	3	2	3	3	6	4	4	6	5	6	2	1	5	4	4	1	1	1	1	2	0	0	0	1	1	3	2	2	2	3	1	1	2	2	1	2	1	2	1	3	0	2	0	2	4	5	3	5	4	9	4	3	4	5	5	5	4	8	6	7
5	0	1	1	1	1	1	2	2	3	2	0	0	-1	1	3	0	1	1	2	5	3	2	3	3	8	0	-1	-2	2	1	-1	0	-1	4	1	0	1	4	2	6	2	2	4	4	4	2	4	4	3	4	5	3	5	4	9	0	0	-1	2	3	0	1	3	6	6	2	3	10	7	9	2	2	3	5	6
6	-1	0	0	2	1	-2	1	0	1	0	0	1	1	2	2	1	1	3	3	4	-1	1	0	1	0	0	3	2	2	3	1	0	0	2	0	1	1	2	2	3	0	3	3	1	4	1	1	2	4	2	3	3	5	4	5	1	1	2	2	4	0	0	0	0	1	0	0	0	2	0	-4	-2	-7	0	-2
7	-1	1	0	4	1	0	0	1	1	0	1	1	0	3	3	3	1	0	4	5	0	1	2	6	3	2	2	5	4	5	0	1	-1	4	2	0	0	-1	1	2	-1	0	-2	2	0	2	1	1	3	2	2	2	1	3	5	4	3	2	5	7	2	2	4	5	5	3	1	3	4	5	1	2	2	4	5
8	0	1	1	2	3	-1	0	0	2	3	0	1	-2	2	2	5	4	8	5	9	1	3	6	5	6	7	5	9	9	10	3	4	7	6	9	4	5	7	7	10	4	4	7	8	8	6	3	6	7	11	2	3	7	4	5	4	4	8	7	7	7	4	7	5	11	4	4	8	6	8	1	2	4	4	6
9	5	2	4	4	6	2	4	3	2	4	2	3	3	2	6	3	3	5	3	7	3	4	5	4	3	3	3	5	4	7	2	2	0	1	5	0	2	3	1	3	0	1	4	1	4	-1	1	0	2	1	3	3	3	3	6	5	4	6	5	7	5	4	6	5	8	4	3	5	5	5	1	2	2	3	6
10	1	4	4	4	2	1	2	1	3	3	3	3	7	4	4	0	3	4	3	2	2	3	6	3	3	3	3	5	3	3	2	2	6	3	3	2	3	4	3	5	2	3	4	3	6	0	4	3	2	4	3	2	4	3	5	4	4	7	5	4	5	4	6	7	6	2	2	3	2	1	4	3	5	3	4
