1	1	1.83865025177819	2.0355231659506	2.06316353311133	3.58627738469473	3.60530191791788
1	2	2.7742135793786	2.52883008390641	1.92713874699387	2.3250065504596	4.04664477435228
1	3	5.11955575034658	2.35146005285392	6.78146503200143	4.25397209401739	8.57216395684302
1	4	4.07713271075928	2.98647761422134	5.56240433933497	4.99365942985442	4.7654032090332
1	5	0.9745147678445	3.2021961119177	1.03210669288605	1.823434074701	1.38383692823146
1	6	2.73566928636894	2.12779200919963	3.48220941906327	4.46528380931144	5.49939484217711
1	7	3.03984035411744	1.48164707100253	2.50160441099916	3.77671715919376	1.71717187360357
1	8	1.0232166909634	1.42176544164412	1.82814902691058	0.77467122521472	1.86980835341058
1	9	3.32071401578807	3.88300321571577	5.61775301966381	3.13160740287912	4.08221839131534
1	10	2.18360650000019	2.16220254068524	3.41900412704903	3.45663236172826	5.28386324425948
1	11	4.32212726985321	1.96448652876769	5.42609404217015	2.37386942736198	3.53861522545911
1	12	3.63477661232079	1.9569504265155	3.45713235101663	2.60924940886037	4.0246763620482
1	13	4.34545238290386	4.07541053707227	7.89183133142822	4.22856797043356	6.13285321721657
1	14	3.72277231838386	2.39348029167363	5.038818521949	5.38876448484834	4.75975528659508
1	15	2.59193052889516	1.56999137468485	0.863564683804268	3.47088513693411	3.78786471266487
1	16	2.92817561959433	1.78653278094716	3.7525528485756	2.32975257766315	3.71864595062799
1	17	4.62816133023733	0.635226434965051	5.50082140905392	3.48155465776664	4.86883299239823
1	18	1.23349980938107	2.16678426679759	3.20140198387741	3.62172055350093	6.70077945351384
1	19	1.89673012864634	1.0209712306078	2.68308492567146	2.71553238762695	3.49752062257988
1	20	2.6681571350329	2.43018841690108	4.11642763042999	3.84323033863977	4.25600123487593
1	21	5.62751131430703	2.46181486001077	4.86992005441661	4.52773775975672	4.97271247437775
1	22	3.13750474916547	2.89245590962384	2.98984617352768	3.73607250947648	2.27988100461443
1	23	2.56932566684828	1.96576608610666	3.61201599616716	1.62425582562584	5.22105850264638
1	24	2.84733184475449	2.48887215354342	2.57834160672835	3.05689502023665	5.62233402961065
1	25	4.4884396008839	4.21904159767397	6.07639859718138	5.49277414680014	7.38978107760532
1	26	7.09075325435367	2.90447566859873	4.39877189029758	3.86502847052404	5.70495959034317
1	27	3.5544729757167	3.48955711607549	4.38449712113124	6.13173980618543	7.68206467404996
1	28	2.33099945410603	2.88792976706876	4.2998236989523	4.16644413627597	5.26477485641706
1	29	4.15837090658249	4.45671698278382	4.65777768762335	5.00480414826902	5.84453518016306
1	30	2.01824824999178	1.85403506098117	2.22831091293323	3.53693791260184	2.453310326063
2	1	4.70676290864648	3.13472355309637	5.86950689804749	4.05643854308043	4.54873114606883
2	2	1.71739522026753	3.09412898139065	2.36847408877035	3.0075015659535	4.41315053344777
2	3	2.09330079143944	1.83237313044222	1.07946215338922	3.66647026022318	2.96833706215507
2	4	3.76759266876506	3.33870690634862	4.95273527305838	3.88437876584642	4.53839683161726
2	5	4.50476395843801	4.21086802486859	7.40876754710078	5.73474755800512	7.9123009737566
2	6	4.56552003597353	3.57657494487154	6.07611642758103	4.279669776792	6.88999405964998
2	7	3.51944466829101	3.97125856052684	7.04233302040078	4.41557006084867	5.92704836853067
2	8	4.02500107909483	2.57599342845214	6.1279664409252	4.98411875182325	6.6795981273693
2	9	2.74028918677742	3.61583848698181	6.00123248116808	3.87530877382375	4.30159070286612
2	10	1.75753976806049	2.87718348009936	4.2498468500291	3.03741937913485	4.21722697206928
2	11	4.34047413382486	3.65341730219528	6.17901926593343	3.67250303913088	6.06544964408251
2	12	3.17152275946519	3.75115148099794	3.92989771984911	2.28700372702905	3.6072556063414
2	13	4.48105970736236	3.9286358926653	4.10840824962175	4.08006725550717	6.06195699211828
2	14	2.92634606919338	1.97705460776507	2.7954122532465	3.73724455271884	2.6405921925338
2	15	4.84632055595335	3.56909054698279	6.93543273819164	4.09024299630182	6.15246057626193
2	16	3.86784230560595	2.73104728447647	4.26304896555237	4.73359354504113	5.64894581831995
2	17	3.04928532051176	2.40846611930324	3.64429276786306	3.75543344515301	3.30047513723423
2	18	5.1127364802139	3.88203234312704	5.24416985283652	4.40020355261977	4.19304874783012
2	19	6.08395272049821	5.31671338246019	10.8095990575079	6.05522154935041	9.03675596695872
2	20	3.45067736325694	2.53457423493548	3.22358128895004	5.36128787295039	4.42748738374746
2	21	5.40641477062789	2.70493480909497	6.90338184166657	4.66958922978555	3.33740032673954
2	22	2.60918576641599	2.19547083002758	0.660889836502552	2.65003571375231	3.79697563558806
2	23	6.00782493564127	3.22587117882502	5.09843536074347	4.56642946655491	4.72252993064909
2	24	6.38313815295884	3.52495509576766	5.85119320337259	6.12861682455589	3.9540552717775
2	25	6.97850513339783	3.75138765022558	9.57583130532152	4.98976429035248	6.47506061133376
