1	2	1	3	3	1	1	1	4	1	0	3	2	4	5	6	3	3	5	4	5	3	0	1	1	1
2	3	3	4	4	6	3	4	2	5	0	0	1	0	1	0	4	3	6	3	5	3	3	3	4	5
3	7	5	7	5	8	6	4	8	6	9	5	4	10	6	9	7	5	10	6	8	5	4	6	4	7
4	4	3	3	2	5	4	3	2	4	5	5	4	7	5	6	2	3	4	3	3	3	4	6	4	5
5	6	4	5	4	7	3	4	7	4	5	4	2	3	2	3	3	3	6	4	3	3	4	7	6	5
6	6	4	9	5	7	6	5	10	8	9	4	5	7	4	6	7	4	8	5	5	6	5	6	5	8
7	4	4	5	6	8	2	2	4	3	5	2	2	2	2	4	3	2	6	4	6	8	5	9	7	9
8	3	2	5	4	4	2	3	4	3	5	2	2	4	3	4	2	2	1	2	4	1	2	2	2	3
9	2	2	4	3	6	2	3	3	3	4	4	3	4	3	7	2	1	0	1	2	5	3	6	4	5
10	3	3	5	4	6	1	2	4	2	4	4	3	6	4	6	6	4	5	7	9	0	3	2	2	1
11	6	6	7	8	8	5	4	4	6	6	7	4	7	7	8	4	5	8	6	7	8	6	10	7	10
12	2	3	3	1	4	5	2	7	3	5	5	2	4	3	5	2	4	7	4	5	3	2	3	5	6
13	3	5	3	2	3	3	3	5	5	9	2	3	3	1	2	6	3	7	8	7	5	4	4	3	4
14	1	4	5	2	7	6	3	7	5	5	5	4	4	6	6	4	2	2	4	4	4	2	4	5	6
15	3	2	4	4	4	2	1	0	3	2	1	3	3	2	4	4	3	5	2	5	2	2	5	4	4
16	9	6	11	9	10	6	6	9	7	7	6	4	9	5	9	4	4	4	5	4	6	4	8	6	8
17	5	4	5	5	4	5	4	8	6	5	3	2	4	3	3	6	4	5	5	4	2	1	4	4	4
18	1	1	0	2	2	0	1	1	2	3	0	0	1	0	1	0	2	1	2	2	0	0	-2	0	1
19	0	3	0	1	1	5	3	6	4	8	4	3	8	6	9	3	5	5	4	6	4	5	10	4	5
20	2	2	3	2	2	2	3	1	4	4	0	1	1	1	2	6	4	6	4	5	7	5	8	5	7
21	5	1	4	4	5	0	1	2	2	3	3	1	3	2	3	0	1	1	1	1	3	1	2	4	5
22	4	2	3	2	3	2	1	1	3	5	1	1	2	1	4	3	1	3	4	4	2	3	4	1	2
23	2	1	4	4	2	0	1	0	1	1	4	4	6	4	6	2	1	4	3	3	4	1	6	3	3
24	-1	0	-2	0	1	1	1	0	3	2	0	2	3	2	1	0	1	0	2	0	5	2	8	4	4
25	0	1	0	2	0	4	3	5	3	4	4	2	6	2	7	1	3	5	3	4	2	2	0	2	3
26	3	3	2	3	3	1	1	2	3	4	0	1	1	0	1	0	0	1	1	1	4	2	8	4	5
27	3	3	4	4	4	2	3	2	2	3	4	3	7	6	6	5	5	8	5	8	2	2	1	4	3
28	0	1	0	2	2	3	4	7	3	6	5	4	8	5	7	4	4	4	4	5	3	3	5	2	4
29	0	1	2	1	3	2	3	2	1	3	3	2	3	1	4	1	3	5	2	5	0	0	2	3	3
30	9	5	9	6	6	4	4	7	4	6	5	4	7	4	8	6	5	6	6	8	7	5	9	7	8
31	1	2	0	3	3	4	4	5	5	4	5	4	6	5	6	2	3	2	2	3	4	3	6	5	8
