1	1	1	1	6	4
1	2	.	1	2	3
1	3	4	2	.	.
1	4	2	1	.	.
1	5	.	1	5	5
2	1	0	1	0	2
2	2	-1	1	0	3
2	3	1	2	2	2
2	4	-1	0	0	1
2	5	.	0	.	1
3	1	-1	1	0	0
3	2	0	0	1	1
3	3	.	.	2	0
3	4	0	-1	0	0
3	5	.	1	2	0
4	1	3	2	5	3
4	2	2	3	6	3
4	3	-1	1	0	.
4	4	0	3	3	3
4	5	3	3	5	6
5	1	.	3	.	4
5	2	-2	2	1	2
5	3	1	1	4	1
5	4	.	2	2	0
5	5	1	3	1	2
6	1	-3	0	-5	0
6	2	0	1	-1	0
6	3	-1	0	-2	2
6	4	1	0	0	.
6	5	0	1	2	1
7	1	1	2	2	0
7	2	0	2	.	.
7	3	-1	3	0	1
7	4	0	2	3	.
7	5	0	2	5	2
8	1	4	5	6	.
8	2	3	2	1	3
8	3	0	.	1	0
8	4	.	3	1	1
8	5	5	4	9	6
9	1	.	0	.	3
9	2	.	.	6	3
9	3	1	3	4	4
9	4	2	3	3	3
9	5	2	2	4	4
10	1	3	2	5	.
10	2	2	.	2	.
10	3	.	2	1	.
10	4	.	3	4	.
10	5	.	1	0	4
11	1	3	1	5	0
11	2	3	.	0	3
11	3	0	1	0	0
11	4	2	.	3	.
11	5	-1	0	-2	0
12	1	1	2	1	.
12	2	5	.	3	4
12	3	1	1	0	2
12	4	0	.	1	1
12	5	.	0	0	0
13	1	1	1	.	3
13	2	1	.	6	4
13	3	6	3	.	4
13	4	2	1	4	3
13	5	1	.	5	3
14	1	0	3	2	4
14	2	2	3	3	2
14	3	.	2	.	.
14	4	0	3	4	.
14	5	1	2	1	3
15	1	2	3	2	1
15	2	1	2	.	3
15	3	4	3	6	5
15	4	.	4	7	5
15	5	4	3	4	6
16	1	-2	-2	-2	-2
16	2	-3	.	-1	0
16	3	-4	-4	.	-1
16	4	0	-1	-1	1
16	5	0	0	1	1
17	1	2	2	2	1
17	2	1	.	0	2
17	3	0	1	0	3
17	4	0	2	4	4
17	5	0	1	3	2
18	1	.	5	5	6
18	2	.	6	7	5
18	3	3	.	.	2
18	4	2	4	3	5
18	5	.	6	8	6
19	1	2	2	2	.
19	2	.	1	0	1
19	3	0	.	-1	.
19	4	0	2	1	.
19	5	1	1	.	0
20	1	3	3	.	2
20	2	.	2	4	3
20	3	.	.	6	3
20	4	2	4	7	.
20	5	2	3	1	3
21	1	5	5	.	5
21	2	6	5	7	7
21	3	.	3	.	5
21	4	2	3	1	4
21	5	0	1	0	.
22	1	.	3	5	3
22	2	.	.	5	5
22	3	1	4	3	4
22	4	0	1	.	2
22	5	0	3	1	2
23	1	.	3	3	4
23	2	3	2	6	3
23	3	4	4	.	6
23	4	1	3	6	4
23	5	5	.	.	4
24	1	5	4	.	5
24	2	.	2	5	5
24	3	3	4	.	3
24	4	.	1	0	3
24	5	6	2	.	3
25	1	2	2	1	5
25	2	2	4	3	4
25	3	1	2	.	.
25	4	2	3	1	.
25	5	2	3	2	5
26	1	5	5	6	.
26	2	.	.	.	.
26	3	.	.	9	6
26	4	6	.	7	6
26	5	4	4	.	7
27	1	4	3	.	5
27	2	6	4	.	6
27	3	2	.	3	4
27	4	1	.	5	3
27	5	.	1	3	2
28	1	.	3	2	2
28	2	3	1	2	2
28	3	0	3	0	1
28	4	2	.	1	2
28	5	-1	2	-1	0
29	1	.	4	9	5
29	2	5	3	10	.
29	3	2	2	4	4
29	4	2	1	3	2
29	5	.	1	4	2
30	1	-1	.	-2	0
30	2	0	1	.	0
30	3	0	.	4	2
30	4	.	2	3	.
30	5	.	1	0	.
31	1	1	1	1	2
31	2	1	2	1	.
31	3	1	.	.	3
31	4	3	.	3	.
31	5	3	2	6	4
32	1	1	2	5	7
32	2	.	3	2	3
32	3	.	.	-1	.
32	4	.	.	.	4
32	5	1	2	2	.
33	1	1	2	3	3
33	2	-2	0	0	0
33	3	.	.	0	1
33	4	-2	.	0	0
33	5	.	0	1	1
34	1	0	.	-1	0
34	2	0	1	2	0
34	3	.	2	3	.
34	4	1	3	5	3
34	5	.	2	4	4
35	1	0	0	3	.
35	2	.	3	5	3
35	3	-1	1	0	1
35	4	0	0	3	1
35	5	0	1	1	0
36	1	-1	2	-2	.
36	2	0	.	.	3
36	3	-2	1	.	2
36	4	-1	2	1	3
36	5	0	3	1	2
37	1	.	1	3	3
37	2	2	3	.	4
37	3	0	3	4	4
37	4	1	3	4	4
37	5	0	0	1	2
38	1	.	.	6	.
38	2	3	3	.	4
38	3	5	4	.	.
38	4	2	2	4	5
38	5	0	.	1	3
39	1	.	.	-4	1
39	2	0	1	0	3
39	3	4	1	2	4
39	4	3	2	2	4
39	5	2	3	1	6
40	1	.	3	4	3
40	2	.	4	4	4
40	3	.	3	1	2
40	4	4	4	.	.
40	5	.	2	5	.
41	1	2	2	.	2
41	2	1	.	1	1
41	3	1	1	2	.
41	4	2	3	.	3
41	5	2	3	1	2
42	1	2	4	.	4
42	2	2	.	3	4
42	3	.	2	1	3
42	4	.	3	5	4
42	5	8	4	8	6
43	1	2	.	8	5
43	2	5	3	.	.
43	3	.	.	.	4
43	4	8	4	.	7
43	5	4	.	5	5
44	1	.	0	0	-1
44	2	-3	0	-2	.
44	3	-1	1	.	.
44	4	-1	2	.	1
44	5	.	1	.	0
45	1	.	0	1	1
45	2	1	1	3	.
45	3	0	1	2	.
45	4	0	1	1	0
45	5	0	2	3	2
46	1	.	2	.	6
46	2	.	5	6	5
46	3	3	.	6	.
46	4	1	1	0	3
46	5	0	2	3	5
47	1	.	1	4	3
47	2	0	2	2	3
47	3	0	.	1	1
47	4	5	3	8	.
47	5	.	2	4	4
48	1	5	.	4	4
48	2	3	4	4	5
48	3	4	.	3	3
48	4	2	3	1	2
48	5	.	3	.	4
49	1	-1	1	-3	1
49	2	4	.	2	.
49	3	2	3	1	5
49	4	6	.	6	8
49	5	.	4	4	6
50	1	-1	1	4	1
50	2	0	1	.	0
50	3	2	2	4	3
50	4	2	2	3	3
50	5	2	.	3	2
51	1	4	4	4	5
51	2	4	3	4	5
51	3	0	.	0	2
51	4	4	.	2	3
51	5	3	1	1	4
52	1	2	4	4	6
52	2	1	2	1	4
52	3	0	2	4	.
52	4	2	3	2	3
52	5	.	4	3	4
53	1	2	3	.	4
53	2	.	2	6	5
53	3	4	4	5	6
53	4	4	3	3	.
53	5	3	5	.	5
54	1	1	2	2	1
54	2	0	1	4	1
54	3	-1	0	.	1
54	4	0	0	.	2
54	5	-1	0	-2	.
55	1	3	.	7	5
55	2	6	4	7	7
55	3	5	.	7	6
55	4	4	.	5	4
55	5	6	.	9	9
56	1	-5	0	-4	.
56	2	.	-2	-3	-2
56	3	-3	-1	-3	0
56	4	-2	0	0	0
56	5	0	0	0	1
57	1	6	5	7	7
57	2	.	4	5	7
57	3	5	4	.	7
57	4	.	5	.	6
57	5	3	4	4	.
58	1	0	2	2	2
58	2	.	.	1	1
58	3	1	1	1	3
58	4	1	1	1	3
58	5	-1	1	1	2
59	1	0	.	.	4
59	2	1	2	2	4
59	3	1	3	.	5
59	4	-1	1	-2	2
59	5	0	2	.	2
60	1	2	2	4	0
60	2	1	2	.	1
60	3	1	0	.	.
60	4	2	2	2	0
60	5	4	2	5	4
61	1	3	2	.	4
61	2	2	1	2	2
61	3	.	.	2	4
61	4	3	2	3	3
61	5	5	.	4	4
62	1	4	.	6	2
62	2	2	4	3	4
62	3	4	.	7	4
62	4	5	2	5	4
62	5	3	3	6	4
63	1	3	3	4	2
63	2	2	2	4	2
63	3	4	.	5	6
63	4	3	3	5	3
63	5	.	1	4	1
64	1	3	3	3	5
64	2	7	4	5	8
64	3	5	.	3	.
64	4	2	.	-1	4
64	5	2	.	0	5
65	1	1	2	0	4
65	2	0	.	2	.
65	3	-1	0	0	0
65	4	1	3	3	2
65	5	1	2	.	4
66	1	.	2	5	5
66	2	1	1	3	5
66	3	0	1	2	.
66	4	.	1	5	.
66	5	5	4	8	.
67	1	0	2	4	4
67	2	1	3	3	4
67	3	.	3	3	4
67	4	4	3	.	.
67	5	.	0	.	1
68	1	.	.	.	5
68	2	4	4	.	5
68	3	3	.	3	4
68	4	3	3	.	3
68	5	4	3	4	4
69	1	1	1	0	.
69	2	0	1	-1	1
69	3	.	2	2	2
69	4	0	2	-1	2
69	5	0	2	1	3
70	1	0	0	2	2
70	2	1	0	0	2
70	3	2	.	.	1
70	4	3	1	.	5
70	5	3	.	4	3
71	1	.	3	.	4
71	2	6	.	8	6
71	3	4	.	4	.
71	4	.	0	1	1
71	5	0	1	0	3
72	1	.	3	4	6
72	2	2	3	3	5
72	3	4	.	2	4
72	4	3	4	.	3
72	5	2	.	4	5
73	1	.	0	-1	2
73	2	.	0	-1	0
73	3	0	0	0	1
73	4	.	2	.	2
73	5	0	0	.	1
74	1	2	3	3	4
74	2	.	.	.	5
74	3	3	3	0	3
74	4	0	.	-2	.
74	5	2	3	4	2
75	1	.	1	2	2
75	2	2	1	3	3
75	3	2	3	2	3
75	4	.	1	6	4
75	5	4	4	.	5
76	1	0	0	3	2
76	2	1	3	.	4
76	3	0	1	0	1
76	4	2	3	3	4
76	5	.	4	7	5
77	1	3	4	7	6
77	2	4	4	7	5
77	3	1	3	2	2
77	4	1	3	.	4
77	5	1	5	5	5
78	1	.	3	2	4
78	2	3	3	1	.
78	3	1	2	2	3
78	4	3	3	2	4
78	5	.	3	.	7
79	1	2	1	.	4
79	2	0	1	0	2
79	3	-2	0	1	.
79	4	1	1	2	3
79	5	2	3	5	.
80	1	1	2	4	.
80	2	.	.	2	.
80	3	0	3	.	3
80	4	.	2	2	2
80	5	1	.	0	1
81	1	.	4	3	3
81	2	3	.	1	3
81	3	2	.	.	2
81	4	2	3	.	3
81	5	.	3	3	2
82	1	1	.	.	3
82	2	2	2	0	.
82	3	2	.	2	4
82	4	3	2	3	5
82	5	.	0	0	3
83	1	4	3	.	5
83	2	1	1	3	3
83	3	1	1	1	.
83	4	.	.	0	4
83	5	2	2	0	3
84	1	.	.	.	1
84	2	0	2	.	3
84	3	0	2	2	0
84	4	-3	0	0	0
84	5	.	1	.	3
85	1	4	2	6	3
85	2	2	1	1	3
85	3	1	1	.	2
85	4	.	.	0	0
85	5	2	2	2	2
86	1	2	2	.	5
86	2	1	2	0	2
86	3	.	.	0	0
86	4	0	2	1	.
86	5	0	2	3	2
87	1	2	.	2	5
87	2	1	1	0	2
87	3	0	0	.	2
87	4	1	2	3	4
87	5	0	1	.	1
88	1	.	.	.	2
88	2	0	.	0	.
88	3	0	0	3	2
88	4	-3	0	0	0
88	5	-1	0	0	1
89	1	3	5	5	.
89	2	4	5	4	5
89	3	4	2	2	2
89	4	-1	1	0	3
89	5	0	2	0	.
90	1	1	1	2	0
90	2	-3	0	-2	0
90	3	-5	0	-3	-1
90	4	-2	0	.	0
90	5	-1	0	0	.
91	1	0	1	0	.
91	2	.	-2	-2	0
91	3	-2	0	-1	2
91	4	0	1	.	3
91	5	-1	0	0	1
92	1	1	1	.	.
92	2	0	2	4	3
92	3	5	1	5	6
92	4	2	.	2	3
92	5	0	3	2	4
93	1	4	1	.	4
93	2	4	2	4	.
93	3	6	2	.	5
93	4	4	4	8	5
93	5	2	2	3	2
94	1	0	4	1	3
94	2	2	2	.	3
94	3	0	3	2	1
94	4	3	2	3	3
94	5	6	4	8	4
95	1	-1	.	0	0
95	2	-1	.	.	.
95	3	-3	-1	.	.
95	4	.	0	1	1
95	5	0	0	1	2
96	1	1	2	.	4
96	2	1	1	-1	3
96	3	6	4	6	.
96	4	6	4	5	6
96	5	2	.	1	5
97	1	0	0	0	.
97	2	0	.	-1	.
97	3	-2	-1	.	0
97	4	0	.	0	1
97	5	0	.	1	3
98	1	-1	1	2	0
98	2	-1	1	-2	-1
98	3	0	0	-1	0
98	4	-2	0	.	0
98	5	0	0	1	0
99	1	.	3	5	5
99	2	4	2	7	3
99	3	2	3	5	4
99	4	2	3	4	4
99	5	3	3	6	5
100	1	3	3	5	5
100	2	5	5	9	.
100	3	2	2	5	3
100	4	4	2	6	4
100	5	.	.	7	4
