1	0	3	1	0	3	-1	0	2	0	0	4	0	2	4	3	-1	1	-1	0	3	0	1	4	3	-1	3	2	1	3	1	2	4	3	1	5	2	2	4	1	0	4	0	0	4	2	-3	1	-1	0	4	3	1	4	1	2	4	2	0	4	3	4	6	5	0	4	3	1	3	4	3	5	2	0	4	0	0	4	0	2	6	5	1	4	0	0	5	4	0	3	-1
2	3	4	0	3	3	5	0	3	2	1	2	-2	1	3	1	0	2	-2	0	4	3	3	4	4	-1	1	-2	4	5	4	0	2	0	1	5	2	3	3	5	2	2	4	1	3	2	2	4	3	2	3	5	4	3	3	-1	1	-1	0	2	-2	4	5	4	4	5	3	3	4	2	3	4	3	4	3	3	-2	2	-2	4	5	1	2	3	2	2	4	3	2	3	0
3	5	5	6	4	4	5	3	3	7	4	4	7	0	3	2	7	5	8	4	4	7	5	4	7	4	2	5	4	4	7	6	5	9	3	4	4	1	2	2	5	3	4	1	4	3	3	3	5	7	4	7	2	4	4	4	5	5	5	2	4	1	3	3	3	3	5	4	4	6	4	4	5	3	4	8	5	5	6	4	3	4	2	3	2	6	5	7	3	3	5
4	0	3	4	3	5	3	4	3	5	2	2	0	0	2	0	0	1	-1	2	3	3	1	3	0	0	2	4	4	3	1	2	3	1	0	2	0	1	5	3	2	4	3	0	1	0	1	4	3	1	3	0	-1	1	-2	0	4	1	3	4	3	1	3	1	1	3	1	2	3	4	2	4	4	-1	2	1	1	2	3	2	3	5	2	3	3	0	3	0	1	2	3
5	1	2	5	1	2	5	0	2	2	2	4	2	2	2	6	0	3	4	3	3	5	0	3	4	1	1	2	1	2	1	4	2	3	0	0	0	0	0	0	0	1	2	5	4	7	2	2	6	2	3	4	2	2	4	0	1	2	1	2	1	1	2	2	1	1	1	1	3	2	0	1	-1	2	2	6	3	2	4	1	1	0	3	1	5	5	3	10	-1	1	1
6	6	4	5	3	3	4	4	4	5	3	3	5	5	5	8	1	3	2	4	3	7	1	3	5	2	4	5	3	3	6	1	3	6	4	3	6	3	3	3	5	4	7	2	3	2	4	3	4	3	3	7	6	4	6	4	3	5	5	4	5	5	3	5	0	3	1	3	3	5	5	2	5	5	3	3	7	5	6	4	3	6	3	3	6	2	1	2	6	3	5
7	0	2	1	1	1	2	2	2	1	4	3	3	0	2	0	0	2	1	2	3	2	2	1	0	4	2	1	0	1	1	-2	0	-2	2	1	1	3	2	2	0	1	2	3	2	0	1	1	1	1	2	2	0	0	-1	3	1	4	5	4	4	3	2	3	3	2	2	2	1	0	0	1	0	3	2	3	2	2	2	1	0	1	-2	1	0	3	1	2	0	2	1
8	-1	0	0	0	0	-1	0	0	6	-1	0	3	0	1	3	-5	-1	-4	0	0	0	0	0	1	-1	-1	-2	1	1	5	-3	0	-3	0	0	1	0	0	4	0	0	1	-1	0	0	0	0	2	0	0	0	-4	-1	0	-2	0	0	1	2	4	0	0	-1	-2	0	-1	-2	0	1	0	0	2	-3	0	0	-3	0	0	0	0	1	1	0	3	0	1	1	-1	0	0
9	0	2	-1	2	3	1	0	4	3	2	4	5	1	2	0	0	3	5	0	3	0	0	2	3	2	3	6	2	4	3	-1	1	-3	1	3	2	2	4	4	-1	3	1	1	3	4	0	3	0	2	4	8	1	4	4	1	4	3	1	3	3	1	3	5	1	3	5	3	4	6	1	3	2	-1	1	0	1	3	2	1	3	2	1	4	3	0	4	3	1	4	5
10	0	1	1	1	3	4	3	2	5	2	1	1	3	0	1	0	1	0	0	1	1	0	0	0	1	1	2	1	2	0	2	2	3	2	2	7	0	2	3	0	0	1	2	1	-1	1	2	2	1	0	1	1	3	4	1	1	3	-1	0	0	1	2	2	3	2	5	4	3	5	0	1	2	0	1	0	7	2	8	2	2	1	2	1	1	1	1	4	1	0	0
11	1	4	4	0	1	0	2	3	4	2	3	6	0	2	1	4	4	7	3	4	7	1	2	4	3	3	4	4	4	6	5	5	7	4	4	3	2	3	4	4	3	5	3	4	9	4	3	7	2	5	6	2	1	4	4	3	8	2	3	5	1	2	4	0	2	0	4	4	5	0	3	2	3	3	5	3	4	7	2	3	6	3	4	6	1	2	4	4	4	7
12	3	3	5	3	3	5	0	1	0	3	3	6	3	3	3	4	5	7	4	3	4	1	2	3	2	2	2	3	3	5	4	3	5	4	3	3	5	5	8	2	3	4	3	3	2	-1	2	0	7	4	9	2	2	3	6	5	7	4	3	7	3	4	6	3	2	1	4	3	4	2	2	5	2	3	2	3	1	3	4	3	5	0	3	2	1	1	1	1	4	1
13	0	4	3	3	3	3	0	5	5	-1	3	0	0	4	4	0	5	4	2	4	3	1	3	2	1	4	0	2	3	3	-1	2	1	0	3	2	1	4	1	-1	3	-1	2	4	3	2	4	6	1	4	2	0	3	0	1	3	3	1	2	3	2	4	3	1	5	5	0	4	3	0	2	0	-2	2	-2	0	4	0	2	5	4	-2	3	1	-1	2	0	1	3	0
14	0	1	3	0	1	0	5	3	3	1	2	2	0	2	1	2	0	5	2	2	5	1	1	2	1	1	1	3	2	3	3	2	6	1	0	1	4	2	3	2	2	4	2	1	6	2	3	3	2	2	2	5	2	8	2	2	1	2	2	2	-1	0	0	-1	1	-1	2	3	2	1	1	3	3	2	1	2	3	1	1	2	2	1	3	7	0	2	0	0	1	-1
15	1	-1	0	2	1	4	1	0	0	3	1	4	0	0	1	1	0	-1	2	0	1	0	0	0	0	0	0	-1	-1	0	3	1	2	1	0	0	2	1	3	3	1	6	3	0	0	1	1	1	0	0	-1	0	1	-1	2	1	0	1	0	2	1	1	0	4	1	7	1	0	0	3	0	0	2	1	6	1	0	1	2	0	3	5	1	2	6	1	5	1	1	1
16	4	7	8	4	6	5	6	5	7	4	4	4	7	6	9	3	5	4	3	4	3	4	5	3	5	6	6	7	6	8	5	7	7	4	5	4	2	3	4	1	5	4	5	6	4	6	7	12	1	4	2	5	7	5	4	5	6	6	7	8	3	4	4	4	7	8	4	5	4	6	6	7	7	7	9	8	7	8	4	7	8	6	7	9	6	7	7	3	6	5
17	3	2	5	0	2	0	2	1	4	2	4	6	3	2	3	2	3	5	2	1	1	0	2	4	1	3	2	3	2	2	2	2	2	1	2	3	0	1	1	5	3	7	3	4	5	2	2	1	3	2	4	0	2	1	4	2	1	3	1	1	0	0	0	1	1	3	4	2	3	5	3	5	3	2	5	2	2	1	3	4	5	2	2	3	4	3	5	3	2	3
18	2	1	4	-1	0	-2	0	0	0	-4	-1	-3	0	0	0	1	0	2	0	1	2	-5	-1	-4	0	0	0	2	0	3	-2	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	2	0	2	0	0	-1	0	0	1	3	2	3	-1	0	0	0	0	0	-2	-1	-3	0	0	0	-1	0	0	-2	0	-2	-1	-1	-2	0	0	-2	-2	0	0	-2	0	0	2	1	2
19	3	2	6	2	1	3	0	0	2	2	1	6	1	1	4	2	1	0	3	1	2	7	3	8	2	1	2	0	2	3	2	1	3	0	2	3	2	2	6	1	3	3	2	2	6	0	0	3	1	1	4	3	1	4	0	0	0	5	2	7	5	2	8	4	3	9	2	1	6	3	0	6	2	1	5	1	2	5	-1	0	4	1	0	1	4	1	3	0	2	5
20	0	0	2	-3	-1	-2	-1	0	0	-1	0	0	2	1	3	2	0	3	-1	0	1	1	0	3	2	1	0	0	1	3	3	2	4	0	0	1	1	0	3	0	0	1	1	2	4	0	0	3	-1	0	1	0	2	4	0	0	1	3	2	6	0	1	3	0	0	1	0	0	2	0	0	3	1	0	2	0	0	1	3	1	4	0	0	0	0	0	3	1	0	1
21	0	0	2	0	0	0	1	2	2	0	1	0	-4	0	-2	4	1	4	1	0	3	4	3	5	0	1	0	1	1	0	6	2	6	6	2	6	-2	0	0	0	1	1	0	1	0	1	0	2	0	0	1	-1	1	0	1	0	0	2	2	3	2	0	0	-1	0	3	3	3	6	0	1	3	-2	0	0	2	1	1	4	1	4	1	2	4	0	0	0	1	1	2
22	-1	1	1	1	3	2	-1	2	0	-1	2	6	1	3	4	-1	2	1	2	3	3	1	4	6	1	4	2	5	4	7	1	3	2	1	3	3	1	2	2	2	2	4	1	2	5	-1	2	1	0	2	0	-1	2	3	3	3	5	0	2	3	1	3	5	-1	4	0	1	2	5	0	2	1	2	4	5	1	3	4	0	1	1	0	3	3	2	5	4	2	2	4
23	3	3	2	-2	2	0	2	3	4	1	3	1	0	2	0	-2	1	-1	-1	1	0	0	3	1	0	2	1	1	4	3	1	1	0	-2	1	1	0	1	-1	0	1	0	1	2	0	0	2	1	0	2	4	0	1	-1	0	2	0	0	1	-1	2	3	2	0	1	1	2	1	1	0	2	-2	0	3	1	-1	1	0	-1	0	-3	4	2	4	0	1	0	0	2	-1
24	3	4	5	-2	0	-2	2	3	2	2	2	3	0	3	2	2	2	3	0	3	1	1	2	4	1	2	2	0	1	0	3	3	3	3	2	3	-1	0	1	0	0	1	0	3	3	0	2	0	0	2	1	0	2	2	-1	1	0	0	2	2	0	1	0	2	3	5	4	4	6	-1	1	1	3	3	3	0	4	0	0	2	1	0	2	1	2	3	7	-2	1	-1
25	1	1	-2	0	0	-1	5	1	3	2	1	2	0	2	0	6	4	8	1	1	2	0	1	0	3	2	3	2	-1	-1	4	1	2	2	0	1	3	1	0	2	0	0	0	1	-2	2	0	-1	2	0	0	4	3	4	4	3	5	2	1	0	2	0	1	1	1	2	2	1	1	2	1	2	2	1	0	1	0	0	1	0	0	3	1	4	0	1	0	4	0	2
26	-1	0	0	-1	0	0	0	1	2	0	0	1	1	2	3	-1	1	1	0	1	0	0	0	4	-2	0	-1	-1	0	0	0	1	0	-1	0	0	-2	0	0	0	1	1	-2	1	0	-3	-1	-3	-1	2	2	0	1	2	-2	0	0	2	2	5	0	1	2	0	1	1	-2	0	-1	0	0	0	0	1	2	1	1	2	0	0	0	0	1	3	-1	0	0	-2	0	0
27	3	3	5	1	1	1	3	2	4	3	2	2	4	2	5	4	3	5	1	2	0	1	2	1	5	2	7	0	0	-1	3	2	2	5	4	6	7	4	8	4	3	5	1	1	2	4	2	3	2	1	3	4	4	7	2	1	4	2	3	4	4	3	6	1	2	2	5	3	6	0	1	2	2	2	4	4	3	6	1	1	2	6	3	8	2	2	4	3	2	4
28	3	2	3	1	2	3	3	2	2	0	1	1	2	1	3	1	2	6	-1	0	0	-2	1	1	0	1	1	1	0	1	1	2	7	1	0	1	0	0	0	1	0	3	1	2	1	2	3	5	0	1	1	3	3	4	4	1	3	1	3	3	0	1	1	5	4	8	2	2	4	0	1	0	2	2	3	-1	0	2	2	2	1	1	2	3	2	3	5	1	2	5
29	-1	3	0	1	2	4	2	2	4	-1	2	0	0	0	0	1	2	3	0	1	2	0	3	4	2	3	5	0	2	3	1	3	3	1	2	4	1	3	2	1	3	3	2	2	4	-1	1	0	-1	0	0	1	2	2	-1	2	1	0	3	4	0	3	5	3	2	2	-1	2	0	-3	1	2	1	1	2	0	2	4	1	2	2	2	3	6	1	2	2	0	3	3
30	3	4	7	5	4	7	3	2	6	1	2	6	4	2	4	3	3	5	5	3	4	5	4	7	2	1	4	2	2	4	4	3	0	2	2	4	4	1	4	0	0	3	0	1	0	4	3	5	2	2	5	1	1	2	1	0	1	5	2	5	5	3	5	7	3	7	2	3	4	3	3	4	4	3	4	2	2	5	2	2	7	2	1	3	3	3	5	5	3	5
31	3	4	3	4	5	2	2	4	2	4	4	6	4	5	3	6	4	5	1	4	1	4	6	5	1	4	4	3	4	1	3	6	8	2	5	2	3	6	5	2	4	4	2	4	5	5	5	6	1	3	5	0	3	-1	3	6	5	4	6	4	3	5	3	0	4	0	7	6	7	7	6	10	2	4	2	4	4	6	5	4	6	1	4	4	1	4	2	1	4	0
32	1	0	1	0	2	0	0	1	2	1	2	1	2	2	0	-1	0	-2	4	2	2	0	0	0	1	1	3	2	1	1	1	1	0	4	2	4	0	0	1	0	1	0	0	1	0	0	1	0	0	2	0	2	1	1	0	1	-1	3	1	1	1	2	1	0	1	0	1	0	3	5	2	5	3	1	5	5	4	6	2	2	1	0	1	0	-1	1	0	1	1	1
33	5	3	7	2	4	3	3	4	8	3	3	4	2	1	1	1	3	2	5	3	4	4	3	6	4	4	5	3	3	6	2	2	1	0	4	0	5	4	9	2	3	2	1	2	2	7	4	4	1	3	0	5	2	2	1	2	2	2	5	4	2	3	4	2	4	3	5	2	6	5	4	5	4	3	4	0	2	0	2	3	2	2	3	3	3	4	4	0	1	2
34	1	1	5	0	2	4	4	3	6	5	3	6	5	2	2	-1	2	3	3	2	4	4	3	9	2	3	5	0	3	4	1	2	4	1	2	3	4	2	6	1	2	5	6	2	5	3	4	9	3	3	5	3	4	8	0	3	2	4	1	4	2	3	6	4	2	6	0	1	2	5	3	6	3	2	6	2	3	4	3	2	4	2	2	3	4	2	6	2	3	7
35	1	1	4	4	3	6	3	2	5	2	3	6	1	2	1	4	2	7	2	2	4	3	3	7	2	3	3	1	1	4	2	4	7	0	0	3	2	2	6	3	2	5	-2	1	0	2	3	2	-1	1	-1	1	3	3	2	4	4	0	1	4	2	3	5	2	3	7	0	2	3	3	3	6	1	3	5	-1	1	3	0	1	0	-3	0	1	1	4	3	0	4	2
36	5	2	4	4	0	1	4	3	3	4	3	3	2	0	4	4	1	4	4	1	4	3	2	4	3	2	6	2	3	3	3	2	0	6	3	4	3	2	3	3	3	3	3	1	6	4	1	3	3	1	3	5	2	3	4	1	5	2	1	2	3	1	0	0	1	0	2	0	3	2	1	0	0	0	0	0	1	0	6	3	3	1	1	3	0	1	-1	4	1	2
37	3	4	3	3	3	4	2	2	3	3	3	4	-1	2	1	2	4	5	0	1	1	1	2	2	6	3	7	3	3	5	2	3	2	0	2	0	1	3	1	4	4	8	0	3	1	1	2	2	2	3	4	3	4	6	3	3	6	0	1	1	1	2	2	0	3	1	1	1	2	1	1	4	3	2	4	5	3	7	3	2	6	0	1	1	3	4	3	0	2	6
38	2	2	1	0	1	0	4	4	3	4	2	5	3	1	0	3	3	2	2	2	2	3	2	5	2	2	3	0	0	3	3	3	1	1	2	2	2	3	0	1	2	2	2	3	4	5	3	1	6	4	6	1	0	-1	1	3	0	3	3	4	4	5	8	1	3	2	2	2	1	1	2	2	2	3	4	3	4	5	2	3	2	4	2	4	3	4	3	4	2	4
39	4	1	5	3	2	4	4	2	1	6	2	4	2	2	2	6	2	5	1	1	3	2	3	4	2	0	2	2	2	2	2	2	5	2	1	3	1	1	2	3	2	5	4	2	4	0	0	-1	3	3	1	1	2	0	0	0	1	3	2	5	1	2	0	5	2	5	2	2	0	2	2	7	2	3	1	1	1	-1	4	3	5	3	2	4	2	2	3	2	2	4
40	3	2	4	1	0	2	-2	0	0	0	0	-1	0	0	1	0	2	5	1	0	3	0	1	1	1	2	3	1	0	1	0	0	2	2	2	6	-3	0	0	0	0	3	0	1	2	0	1	4	-1	0	1	1	2	0	3	3	6	1	3	4	-2	-1	-2	0	2	0	-2	1	2	-1	0	0	1	0	1	0	1	2	-1	1	3	4	1	6	-2	0	-1	2	0	3
41	2	1	1	3	1	3	0	1	1	2	0	2	-2	0	0	0	0	0	5	2	7	3	2	3	4	2	6	3	1	1	2	2	7	1	1	3	1	1	2	1	0	1	0	0	0	0	-1	0	2	0	2	2	2	3	4	0	5	1	1	1	1	1	2	6	3	8	1	1	1	4	2	5	1	1	1	0	1	3	2	1	5	6	1	5	0	1	3	2	1	3
42	0	1	-1	0	0	1	2	0	2	2	2	5	0	2	3	0	1	2	4	2	4	6	2	5	0	0	0	2	3	1	-1	0	0	1	1	0	1	2	4	3	2	4	4	3	6	0	0	1	-1	0	0	0	1	0	2	1	4	1	2	3	-3	0	0	0	2	3	3	1	6	3	2	2	0	1	2	-1	0	0	1	1	1	2	2	4	1	2	4	0	0	0
43	0	3	4	-1	3	2	0	3	1	-2	2	0	-1	1	1	-1	3	0	1	3	3	1	5	1	-1	3	3	1	3	4	-2	2	0	2	1	3	0	1	0	0	2	1	1	3	2	1	3	5	1	3	3	-2	3	1	-2	3	0	0	2	5	0	3	2	0	4	4	-1	3	2	2	4	5	-2	2	0	1	2	3	-2	2	0	-4	0	-5	-3	2	0	0	2	2
44	3	3	6	1	1	1	2	3	3	6	4	7	4	3	6	2	5	6	2	2	5	3	4	6	4	3	4	3	3	8	5	2	7	4	5	3	-2	0	0	5	4	10	4	5	10	0	1	0	3	3	9	5	3	7	4	4	7	5	5	8	1	2	3	7	5	10	2	3	4	4	3	9	2	2	8	2	2	3	3	3	4	1	2	6	5	4	11	2	4	5
45	2	3	7	2	3	3	1	3	3	0	1	2	1	3	4	0	1	-1	2	2	0	0	3	3	1	3	0	4	2	5	4	3	5	0	3	1	3	2	5	2	3	7	0	2	2	1	3	3	2	3	7	2	2	3	1	3	4	4	2	6	0	3	3	2	3	4	1	4	4	4	5	8	2	4	5	1	2	5	1	1	3	2	2	3	3	4	3	4	2	6
46	0	3	-1	1	3	0	0	4	0	-1	2	-1	0	2	0	1	4	4	2	4	0	1	3	0	0	2	-2	1	3	1	-2	2	-1	-1	2	-4	0	3	0	0	4	1	3	5	6	-2	3	-1	0	3	0	2	3	4	2	3	1	1	3	-1	0	4	-1	0	3	1	4	4	3	0	3	1	-2	1	-1	2	4	2	0	2	0	-1	3	0	0	2	3	1	2	0
47	0	2	3	0	1	2	0	2	1	0	1	1	0	1	3	1	3	4	0	2	2	1	2	4	-1	0	0	1	2	1	1	1	4	0	2	0	2	3	4	0	2	2	-2	2	0	1	2	3	0	1	2	0	1	1	1	1	3	-2	1	0	-1	1	0	0	1	0	-1	2	3	2	2	5	2	4	6	0	2	4	0	1	5	1	2	5	0	2	2	-2	0	-2
48	1	0	3	2	0	0	2	1	3	1	0	0	0	2	1	1	0	0	2	0	3	4	2	2	3	0	3	1	2	1	0	0	0	4	1	4	2	0	3	0	0	2	3	0	4	2	1	3	0	0	-1	5	1	4	0	0	4	3	1	4	2	0	1	1	0	2	0	0	-3	0	0	0	2	0	0	3	1	0	0	-1	0	2	2	3	3	1	4	0	0	0
49	4	3	4	4	1	2	3	3	2	5	3	5	5	4	3	3	1	3	4	0	3	3	2	0	5	2	5	1	2	1	0	0	0	5	5	8	8	5	6	4	2	3	5	3	6	2	2	3	5	5	5	4	2	5	5	2	4	2	0	-1	7	3	5	4	1	2	0	2	1	4	2	5	3	2	2	5	4	5	2	0	0	3	2	1	6	3	6	8	3	5
50	4	2	4	2	4	6	1	3	3	1	2	0	2	2	2	1	4	5	5	4	5	-2	1	0	1	2	3	2	5	4	-1	1	0	-1	2	0	0	4	4	-2	1	3	2	2	4	2	2	3	3	3	7	0	2	-1	1	4	5	0	2	1	0	1	1	4	3	5	3	3	4	0	2	1	1	3	2	1	0	2	-1	2	2	1	2	1	0	1	3	0	2	5
51	5	3	7	1	1	1	3	1	4	5	3	10	2	2	1	-2	1	-1	3	2	6	1	1	2	0	2	2	3	2	6	5	4	7	0	2	2	5	2	6	3	2	2	3	0	2	6	1	6	4	3	1	2	0	1	1	2	2	5	2	8	0	0	-3	4	2	7	0	1	0	2	2	1	2	2	2	5	3	7	2	3	4	2	1	4	3	2	4	0	0	2
52	2	2	0	4	2	5	3	2	4	1	0	0	1	1	1	0	0	-1	2	1	1	5	2	4	1	0	-5	0	1	-3	3	4	3	1	0	-1	2	1	5	3	2	1	2	2	3	4	1	3	1	1	2	0	0	-2	2	1	0	5	4	8	3	2	2	0	2	2	1	2	3	1	2	0	5	3	7	1	1	1	3	1	0	2	2	2	2	1	1	6	3	7
