1	6	2	.	4	1	3	1	0	2	.	1	3	1	0	2
2	-1	2	0	1	2	.	0	1	2	4	3	4	1	3	4
3	4	4	6	3	3	8	6	4	7	2	3	4	1	4	.
4	6	4	5	3	2	0	3	1	0	1	1	0	2	1	0
5	3	0	2	2	0	1	2	2	3	2	1	3	1	1	3
6	5	4	4	5	4	3	3	3	.	6	4	6	3	4	3
7	4	4	10	1	2	2	3	.	4	0	.	1	1	1	4
8	0	0	-2	1	0	0	0	.	2	2	0	0	0	.	1
9	0	1	1	1	1	0	4	4	5	-1	1	0	0	1	2
10	2	.	.	1	4	3	0	1	-2	1	4	0	2	.	2
11	2	3	3	1	2	3	4	3	4	4	3	5	4	4	5
12	.	.	4	2	4	5	0	3	7	2	1	3	0	2	0
13	1	.	.	1	1	5	.	1	1	4	0	5	4	3	6
14	2	.	8	1	3	4	0	1	0	0	2	4	1	3	7
15	2	.	3	1	2	3	0	3	4	-1	.	0	2	3	1
16	4	.	5	5	4	.	4	4	7	5	5	7	3	4	6
17	1	2	0	3	4	5	2	.	3	2	2	3	.	2	5
18	0	0	.	1	0	.	2	0	3	-1	-1	0	0	0	2
19	4	3	5	4	2	6	5	3	6	.	2	2	7	.	8
20	3	1	1	.	2	4	1	0	0	5	1	4	4	2	4
21	0	1	0	-1	0	.	0	1	0	0	1	-1	1	1	1
22	0	1	4	-2	0	-1	0	.	3	.	2	5	2	2	7
23	2	0	.	3	0	2	-2	0	0	2	0	1	0	0	0
24	1	2	3	0	1	1	0	1	1	2	2	6	1	1	6
25	2	3	2	1	5	3	-1	2	-2	2	4	2	0	3	1
26	.	0	0	1	0	0	1	0	.	1	0	2	.	0	.
27	3	5	8	1	2	2	0	3	3	5	.	4	.	3	5
28	-1	1	-1	0	0	0	0	2	4	3	3	4	.	.	1
29	-1	0	4	2	2	0	3	1	5	0	0	2	1	0	0
30	.	2	1	3	3	5	.	3	4	3	4	3	5	3	3
31	5	5	6	0	2	0	1	4	.	1	3	1	2	5	1
32	2	2	3	1	1	2	0	.	3	-1	1	-2	4	.	.
33	2	.	.	2	3	6	4	2	7	4	3	4	5	.	6
34	0	4	4	3	1	4	1	.	.	3	3	7	4	3	0
35	4	2	7	0	0	0	3	0	4	4	2	5	2	2	4
36	3	5	6	1	4	2	2	5	3	1	5	4	2	2	-1
37	2	1	5	1	1	4	.	1	5	2	1	1	2	2	4
38	2	4	4	.	2	.	1	1	2	2	2	4	2	3	3
39	0	2	.	-1	2	-1	2	3	4	0	4	1	0	4	2
40	5	1	4	0	0	0	3	1	5	1	0	0	2	0	1
41	0	.	1	0	1	.	1	2	1	0	3	2	3	3	5
42	-1	0	0	2	2	1	3	.	4	2	1	0	2	2	1
43	2	1	2	2	0	1	3	0	2	0	-1	0	-2	0	0
44	0	2	.	4	4	5	4	.	.	5	3	5	.	3	6
45	.	3	7	4	2	6	5	2	3	5	3	.	3	2	2
46	-2	1	2	2	2	6	-1	1	2	1	3	3	-2	.	.
47	3	0	2	4	0	2	2	.	3	0	0	0	2	0	3
48	0	.	1	3	2	1	4	2	3	0	1	0	2	4	1
49	0	5	.	.	.	7	4	4	7	1	4	3	.	4	1
50	3	1	2	.	0	2	2	3	.	-1	0	-2	-2	0	0
