1	0	0	0	0	1	1	1	1	0	1	2	3	1	2	2
2	1	0	2	0	.	0	0	1	0	4	3	5	-1	1	2
3	3	3	2	5	4	4	5	4	5	5	4	7	5	4	4
4	.	2	7	1	0	4	2	3	4	2	1	1	2	3	6
5	1	-1	.	2	0	8	4	3	8	0	.	3	.	0	.
6	5	5	5	5	4	6	4	5	8	6	5	8	2	.	3
7	0	.	0	0	2	2	2	3	5	2	3	4	0	2	3
8	-1	.	2	0	4	0	2	5	3	1	6	3	0	3	-1
9	1	3	2	2	3	2	0	1	-1	2	.	0	1	2	5
10	1	.	1	0	2	2	0	1	4	1	0	4	0	.	0
11	.	7	2	3	7	3	4	6	4	4	7	6	3	7	4
12	1	5	.	2	4	4	3	.	4	1	7	.	3	5	5
13	3	.	7	2	0	1	.	2	6	2	1	.	3	2	3
14	1	2	0	2	2	4	.	3	.	-1	1	0	1	3	2
15	2	1	1	2	0	0	-2	1	1	0	.	0	2	2	0
16	0	3	0	6	4	6	0	1	2	3	3	4	.	.	3
17	1	.	1	2	1	1	0	1	5	1	3	3	2	.	2
18	-4	-3	-4	-2	-2	-3	1	-1	0	-1	.	-2	-1	0	.
19	3	4	6	0	2	1	-1	3	.	1	2	.	2	4	0
20	0	3	1	-1	4	0	2	3	1	2	.	2	2	3	0
21	2	1	.	2	0	1	1	0	1	2	0	0	0	2	1
22	0	1	0	.	2	2	1	1	2	2	2	3	.	2	3
23	0	.	0	-2	2	0	.	2	1	1	2	3	1	4	4
24	.	3	0	1	2	1	.	.	3	1	2	0	0	2	3
25	2	0	0	.	0	0	2	0	5	4	0	3	4	1	4
26	1	2	2	0	0	-1	2	0	1	0	1	1	1	0	.
27	4	4	2	2	3	4	5	4	3	5	.	8	0	4	1
28	2	3	4	3	3	2	4	.	0	3	4	2	0	2	-2
29	0	1	0	-1	1	-3	-4	0	-2	0	0	1	2	1	0
30	2	.	4	2	3	3	3	3	6	1	4	5	3	3	3
31	.	1	2	4	3	7	3	2	6	5	1	8	3	3	6
32	0	2	2	-1	1	2	0	0	1	.	1	.	2	2	4
33	0	.	4	2	1	5	1	.	.	2	2	4	2	3	5
34	2	2	2	4	3	4	3	2	3	2	.	4	3	3	4
35	3	4	2	3	.	1	3	4	4	3	2	1	2	3	0
36	2	.	4	3	1	4	2	2	3	3	3	7	3	1	2
37	5	4	4	2	2	4	2	3	4	5	4	5	3	2	0
38	0	1	0	0	2	0	3	3	4	0	1	2	2	2	4
39	0	2	2	0	2	1	1	2	1	2	3	3	3	2	2
40	.	.	5	0	3	.	0	.	0	2	3	3	2	4	.
41	5	3	7	.	0	0	0	0	2	1	1	5	1	0	3
42	0	2	2	2	2	5	0	2	2	.	2	0	2	3	.
43	0	.	1	1	2	0	0	.	-1	3	2	4	0	0	3
44	2	4	6	5	4	7	.	3	3	3	4	9	4	5	.
45	3	4	5	5	4	5	3	4	3	0	1	0	1	4	3
46	2	.	3	5	1	4	.	1	1	2	0	2	1	0	0
47	-1	0	-1	0	1	1	3	2	4	1	1	3	1	1	2
48	2	2	6	0	1	0	3	2	3	.	2	2	2	0	0
49	0	5	2	5	5	0	4	4	3	3	5	2	2	.	0
50	0	1	.	3	2	3	1	3	.	1	.	3	0	0	2
51	0	2	0	.	3	1	0	2	0	0	2	0	4	3	3
52	1	3	4	1	0	0	1	1	1	0	2	2	2	.	0
53	1	3	2	2	2	0	1	2	2	.	1	0	2	2	4
54	3	2	.	3	3	5	3	2	4	2	.	0	6	3	5
55	2	.	4	.	4	3	.	3	3	0	3	0	4	3	.
56	2	5	4	0	4	.	0	5	2	3	3	4	4	4	5
57	-1	0	-1	-1	.	1	.	-2	-2	0	0	0	0	.	0
58	1	3	1	2	3	5	2	3	6	2	2	5	3	3	3
59	0	2	0	.	2	2	3	.	4	2	2	0	0	3	2
60	3	3	4	2	3	6	1	2	3	1	3	0	0	3	2
61	1	4	6	1	.	.	0	4	2	2	4	.	0	3	4
62	3	1	5	3	.	6	.	3	6	0	0	0	-2	0	0
63	0	4	3	3	.	2	2	4	3	0	2	0	0	2	-1
64	2	3	0	3	2	.	.	3	5	4	3	2	0	3	-1
65	-2	0	-1	-2	1	-1	1	1	0	0	1	3	0	0	1
66	.	0	-1	4	1	5	2	1	2	3	2	5	.	3	3
67	5	1	5	3	.	3	3	1	3	.	1	3	2	2	1
68	2	2	2	.	3	3	1	.	1	2	2	1	1	3	3
69	1	2	2	3	2	3	0	1	.	4	.	3	3	3	7
70	4	5	5	4	6	7	4	5	4	3	5	.	2	5	3
71	-1	1	0	2	4	4	2	0	3	1	1	1	3	2	4
72	-3	1	0	-1	0	0	.	0	-3	-1	0	-1	-1	-1	-1
73	4	1	4	4	3	3	3	3	7	2	1	3	0	0	.
74	1	1	.	5	2	7	0	0	-1	2	2	5	2	0	0
75	1	0	0	-1	3	1	.	1	.	4	4	.	2	2	1
76	.	3	.	6	4	7	6	3	9	5	3	5	2	3	1
77	-1	1	1	.	2	-1	-4	0	-1	1	4	6	1	2	0
78	1	1	3	3	.	3	0	0	2	0	1	1	0	.	0
79	2	2	4	1	2	0	2	3	.	2	3	4	.	2	3
80	1	1	0	.	.	3	4	2	3	3	3	2	1	3	.
81	1	.	0	0	4	2	.	3	0	1	4	0	.	4	3
82	0	4	3	0	1	1	0	2	0	1	5	4	1	2	3
