1	1	0	0	3	1
1	2	2	1	2	4
1	3	-1	0	1	1
1	4	1	-1	0	0
1	5	2	0	3	3
2	1	0	0	3	3
2	2	1	0	4	2
2	3	2	1	4	2
2	4	-1	1	-1	2
2	5	2	1	5	4
3	1	6	5	8	7
3	2	6	3	5	5
3	3	5	5	6	6
3	4	3	2	2	5
3	5	4	3	3	5
4	1	2	2	3	3
4	2	2	2	3	3
4	3	0	1	2	3
4	4	5	2	3	4
4	5	2	1	3	6
5	1	1	1	5	4
5	2	3	1	10	6
5	3	0	0	4	3
5	4	1	0	5	5
5	5	-1	0	2	3
6	1	2	5	5	4
6	2	6	6	7	6
6	3	3	3	5	3
6	4	5	6	5	5
6	5	1	5	5	2
7	1	1	3	3	0
7	2	2	3	2	2
7	3	1	2	0	1
7	4	0	1	4	0
7	5	1	3	3	1
8	1	0	4	2	2
8	2	-1	4	0	3
8	3	-2	3	1	2
8	4	1	5	1	2
8	5	2	3	3	1
9	1	0	-1	0	3
9	2	3	3	3	6
9	3	-1	1	-1	2
9	4	1	1	3	2
9	5	-1	1	2	2
10	1	0	0	1	0
10	2	3	1	3	2
10	3	0	2	4	3
10	4	3	0	2	3
10	5	-2	0	-1	0
11	1	1	6	6	4
11	2	4	6	3	4
11	3	4	7	7	5
11	4	2	5	3	3
11	5	4	6	6	5
12	1	0	3	0	4
12	2	5	8	5	5
12	3	2	5	1	4
12	4	2	5	3	3
12	5	3	5	3	7
13	1	1	1	1	2
13	2	4	2	6	4
13	3	4	1	5	3
13	4	4	2	4	5
13	5	5	2	3	3
14	1	3	3	4	4
14	2	3	3	5	4
14	3	3	3	5	5
14	4	1	2	4	3
14	5	2	3	4	4
15	1	1	2	1	2
15	2	2	2	4	3
15	3	0	0	0	3
15	4	1	1	1	2
15	5	0	1	0	1
16	1	4	5	8	8
16	2	3	3	7	6
16	3	7	5	7	8
16	4	5	6	6	8
16	5	4	4	4	5
17	1	5	4	4	5
17	2	3	3	3	2
17	3	3	2	4	4
17	4	3	2	4	2
17	5	3	4	3	4
18	1	-1	0	0	0
18	2	-2	-2	-4	-1
18	3	-2	0	-1	-1
18	4	-2	0	0	1
18	5	1	1	2	2
19	1	2	2	3	1
19	2	0	3	1	3
19	3	6	5	7	5
19	4	2	2	4	2
19	5	5	4	8	6
20	1	3	5	4	4
20	2	1	3	0	3
20	3	1	2	1	3
20	4	0	2	-1	0
20	5	2	2	0	4
21	1	3	3	4	3
21	2	0	0	0	1
21	3	0	1	0	1
21	4	3	1	4	3
21	5	0	0	0	0
22	1	3	2	5	7
22	2	3	1	4	3
22	3	0	1	0	1
22	4	1	3	3	4
22	5	0	2	2	4
23	1	-2	1	-4	2
23	2	0	3	2	4
23	3	-1	2	0	4
23	4	-2	2	0	1
23	5	0	2	0	4
24	1	1	1	0	3
24	2	4	2	4	3
24	3	-3	1	-2	1
24	4	0	2	5	3
24	5	0	2	0	2
25	1	4	1	1	4
25	2	2	0	2	4
25	3	3	1	3	4
25	4	0	0	0	0
25	5	1	1	2	0
26	1	0	1	1	1
26	2	0	1	3	1
26	3	0	0	0	1
26	4	2	2	4	3
26	5	0	0	-1	-1
27	1	2	5	4	3
27	2	2	4	4	3
27	3	1	3	0	3
27	4	1	4	3	3
27	5	5	6	4	5
28	1	5	5	3	5
28	2	5	4	4	6
28	3	0	3	2	1
28	4	2	3	3	4
28	5	2	5	1	5
29	1	0	0	0	3
29	2	0	1	3	4
29	3	0	0	0	2
29	4	0	0	0	2
29	5	2	2	0	4
30	1	0	2	3	3
30	2	2	4	4	5
30	3	2	3	4	3
30	4	2	3	4	4
30	5	3	5	5	4
31	1	3	1	5	4
31	2	1	1	3	2
31	3	5	1	7	3
31	4	4	2	7	4
31	5	3	2	5	3
32	1	1	1	3	2
32	2	2	3	1	2
32	3	3	2	6	3
32	4	2	2	3	1
32	5	1	2	3	3
33	1	4	2	3	4
33	2	1	2	3	4
33	3	3	3	6	5
33	4	3	3	5	4
33	5	0	0	1	2
34	1	2	3	3	4
34	2	3	3	5	6
34	3	4	5	6	6
34	4	5	2	5	5
34	5	0	1	1	3
35	1	5	3	5	3
35	2	2	1	0	2
35	3	4	2	2	1
35	4	3	3	2	3
35	5	2	3	4	3
36	1	5	2	6	6
36	2	2	1	2	3
36	3	3	2	6	4
36	4	3	3	6	2
36	5	5	1	6	4
37	1	2	3	3	3
37	2	3	3	0	4
37	3	3	3	3	2
37	4	0	3	0	2
37	5	4	3	5	4
38	1	-1	1	-2	1
38	2	2	3	0	4
38	3	-1	1	-1	3
38	4	-2	2	0	1
38	5	2	2	1	4
39	1	4	2	4	5
39	2	3	2	4	5
39	3	1	2	1	2
