ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.0237139284558328 0.0363221623910908 0.0179430006494668 0.0152383427292595 0.0211827258082886 0.0215710702620554 0.0188345602153465 0.0202839421218619 0.0142269408670855 0.0183744485969072 0.0133655438220377 0.0160475841848038
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.0246255593379161 0.0360739143833119 0.0184403309425276 0.0163923956701294 0.0215578624177252 0.0211701714185874 0.0191194702549676 0.0208843586674042 0.0141422407393596 0.0183306921313108 0.01325307912416 0.0158301867650939
cuts_wide_bayes_r1 0.0467867800823067 0.0611688833335544 0.040118081455881 0.0547462889690076 0.0253829488677678 0.0454896536795924 0.01957953679882 0.0391840126135975 0.0371773968665449 0.0347210087915988 0.034568780445849 0.0382292599337571 0.026226142375642 0.0188187783346177 0.0261051067096865 0.024478160722851 0.0147962901076577 0.0177493613018628 0.0134541461974868 0.0163883386252632
cuts_long_bayes_r1 0.0458339998414955 0.060950613024534 0.0402360687571737 0.0544127243703493 0.0247936822365243 0.0448395199186274 0.0189368830439144 0.0390821572826456 0.0371018049005481 0.0348285314710496 0.034990810433175 0.0377167943679594 0.0262801158553176 0.0188564621603058 0.0264247465115464 0.0241840802748049 0.0145987273557456 0.0178378311424317 0.013573104894584 0.0160985515277327
tso_wide_bayes_r1 0.0387887229792998 0.0350446620156399 0.0362205177832013 0.0388721346220893 0.00043687261031908 0.00021121043172504 0.000529672744320135 0.00032963378687964 0.0387736197445037 0.0350312363509209 0.03620518833276 0.0388560396420658 0.0272129904370659 0.0188592925147962 0.0272425526510794 0.02474777861205 0.0149706715926696 0.0178815510310779 0.0136721723154226 0.0165022362321751
tso_long_bayes_r1 0.038181260448743 0.0349159188482208 0.0359901074673682 0.0383430955343333 0.000437464112978563 0.000211835512010004 0.000527344040865247 0.000328509234700401 0.038163954499375 0.0349008064747677 0.0359799999854624 0.0383265409845179 0.0268370051864725 0.0187884425075099 0.0271230071786292 0.0243926245039861 0.0148151197672446 0.0178212656339974 0.0135797963751388 0.0163870243081628
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA 0.0120774368678252 0.0369368835982386 0.0139671916513942 0.0145830073729913 0.0164709161559069 0.0230010479667621 0.0162714604330478 0.0173144660045954 0.0127571325902969 0.0172890915296196 0.0119319901714996 0.0142140632768909
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.0126248163481951 0.0365699108518202 0.014632415743178 0.0154682515737467 0.0165734830471591 0.0225110591849681 0.0166469967754124 0.0178207417665992 0.0123758506778927 0.0172984372779973 0.0119803851450517 0.0140271975308599
cuts_wide_bayes_r2 0.0429898608189534 0.0608260865798325 0.0400378047268962 0.048134396485136 0.0207921040034192 0.0484462471803498 0.017202088301996 0.0291705619572224 0.0366245051489054 0.0340209174889109 0.0352330714845038 0.0378892811417096 0.0266416141255547 0.0184872392958482 0.0264175056729359 0.0247044324742964 0.014152088451776 0.0173723345203754 0.0134941242681567 0.0166576554675367
cuts_long_bayes_r2 0.0428579767766812 0.061073780219533 0.0402085570163907 0.048265125022057 0.021117583050485 0.0481539819339515 0.016910174436193 0.0290731127540279 0.0363394194904973 0.0344495588503406 0.0354256757116763 0.0377055811143008 0.026580097020243 0.0186049364043301 0.0267304895934852 0.0245962103840442 0.0139606913386486 0.0176798514602528 0.0134517853666615 0.0164508538527861
tso_wide_bayes_r2 0.0384436486445962 0.034767443825721 0.0367310427874026 0.0390532283773405 0.000301178374777898 0.000133252972273101 0.000332515755602143 0.000245086223255139 0.0384294672087158 0.0347583140189749 0.0367178720337008 0.0390406331872234 0.0277570381112792 0.0186780072247731 0.0275409679032308 0.025277905365617 0.014469265687753 0.017769367570193 0.0136250858965688 0.01690359288396
tso_long_bayes_r2 0.0376929540876191 0.0345912300928757 0.0364357757856436 0.0385965925816019 0.000298329157546749 0.000131784836066707 0.00032821607341703 0.000242591228532507 0.0376828710714095 0.0345831515715063 0.0364287277428604 0.0385863909485478 0.0272897346518183 0.0186227009172852 0.0273749113189638 0.0249703208872479 0.0142420102937337 0.0176454069508449 0.0134970493746126 0.0168397603155617
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA 0.0183323575745314 0.0344676078478887 0.0176035123448709 0.0219632092846342 0.0193847838396466 0.0203789983718144 0.0184022229536525 0.0208914714368492 0.0135893595797481 0.017198056998768 0.0132711076335932 0.0149764004464385
msst_long_bayes_r3 NA NA NA NA NA NA NA NA 0.0193203714312307 0.0340481915965107 0.0181845952048083 0.0235780575020576 0.0200623107572349 0.0195903363076747 0.0186112293689157 0.0215921741358569 0.0136940762135648 0.0173799233857429 0.013359042206571 0.0150899689755638
cuts_wide_bayes_r3 0.0456476874599776 0.0631253129929263 0.0389398381493033 0.0560127147735411 0.0244563123166688 0.0488868571188551 0.018511472959773 0.0373326863993765 0.037065995513416 0.0325620505537805 0.0342114236295067 0.0367400120761219 0.0261310454894852 0.0172665196861162 0.026551431139632 0.0245340875798325 0.0146367080958548 0.016794054791469 0.0126046958654136 0.0142728425895773
cuts_long_bayes_r3 0.0455676773746063 0.0639484644765813 0.0395207535791766 0.0565694880672776 0.0244853313054342 0.0496088872119827 0.0183613965169422 0.0373572013772168 0.0370017325715394 0.0326771806759161 0.0345936323235975 0.0366962174984787 0.0262541848567325 0.0174087857910169 0.026803469098143 0.0245195322914238 0.0144761101409888 0.0168107091339205 0.0126094671594425 0.0142208248169259
tso_wide_bayes_r3 0.0388412997766049 0.0326984202868281 0.0357664450728025 0.0377504599038589 0.00035923771440424 0.000152333018188567 0.000456249460732438 0.000255012597697284 0.0388265485294284 0.0326867496226016 0.0357536040431579 0.0377375946205708 0.0270853393269302 0.0173158934358317 0.0276652588479008 0.0249790926202731 0.0150237799596728 0.016771607784979 0.0127482676223509 0.014630044925743
tso_long_bayes_r3 0.0384321520474043 0.032577098517506 0.0356988094462908 0.0372576321805813 0.000366236403071277 0.000154417802964693 0.000464346241594474 0.00025961206281698 0.0384170227098619 0.0325661605230533 0.0356908538778136 0.0372440086484978 0.0269102958103034 0.0172576460093075 0.0275873903158048 0.0246971270759597 0.0148834677193359 0.0167173606204979 0.0127448575669509 0.0144596237596596
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA 0.0093979700624604 0.0347975129090441 0.0102092485522538 0.010560226964285 0.014242441158356 0.0225780989250898 0.0139774994672828 0.015333900816115 0.011748612797367 0.0145332601066843 0.0115659188419336 0.012642571608453
msst_long_bayes_r4 NA NA NA NA NA NA NA NA 0.00994864401778354 0.0345979072844528 0.0105131667237383 0.0112691577916405 0.0143825312961143 0.0222299720524293 0.0140359713942349 0.0155654256095169 0.0115731755445137 0.0146146699069935 0.0115479826720536 0.012463217577725
