ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.0130979346282808 0.0350145061116395 0.0155520420538743 0.0172886365724937 0.0122555978264043 0.018707834411442 0.0137989677191487 0.0136575732324936 0.0080887491657236 0.017443437577061 0.00740888973684569 0.00973270960045705
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 0.0428515553646296 0.0597405426308666 0.0365400468456679 0.0481405982843762 0.0215479442803819 0.044977477208371 0.0138119826385513 0.0288663178966227 0.0355098116805445 0.0340469904211882 0.0332899124688228 0.0368601390526733 0.024603968553954 0.0176374409056729 0.0240421017351421 0.0233006264327413 0.0122689549025761 0.0170194706380089 0.0109443770217451 0.0145895268787569
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 0.0368660935506385 0.0345217613116062 0.0347371097377943 0.0376818493351994 0.000186367315140745 8.61133646904984e-05 0.000214666420829426 0.000150581452748433 0.0368541295633501 0.0345148137412268 0.0347272480992806 0.0376712875753035 0.0253362711671589 0.0178457199633443 0.0249441695138898 0.0237891391340472 0.0127080639274524 0.0172420109852671 0.0113841567719005 0.0148447101220854
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.0136164426703266 0.0340565958849991 0.0166124702178208 0.0138301051602911 0.012750094221234 0.0194035180236436 0.0139590195275137 0.0124140470719876 0.00767553250831334 0.0155876845362607 0.00796694129265778 0.00918656369917015
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 0.0449415018457797 0.0607070571255706 0.035758380967688 0.0505929420520384 0.0225706394023092 0.0453879026096778 0.0141485294488459 0.0346085943633238 0.0363710236911784 0.0324686326647557 0.0324570709015125 0.0369467637246839 0.0251052574608313 0.0171360138336379 0.0232459230227854 0.0237880044006621 0.0124261605815884 0.0158474211728715 0.0109991978753429 0.0140944790865889
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 0.0375167337711302 0.0328932616156574 0.0342180523823547 0.0374490497329595 7.81842678197367e-05 3.5331404740595e-05 9.68235576377213e-05 6.60859505026297e-05 0.0375128429379393 0.0328910043939417 0.0342155159646864 0.0374447759896822 0.0257192226574261 0.0173346158953911 0.0243407553492612 0.024084769012469 0.0128545627366027 0.0160391169603012 0.0115354963538732 0.014241980104496
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA 0.018849757324753 0.0343785383164567 0.0190292801237124 0.0169433153058806 0.0159377785303284 0.0178793576508028 0.0156927058289195 0.0138583302519257 0.00828234578439703 0.017743059530242 0.0083096665421057 0.0100664901131406
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 0.045527702640911 0.0601169356031218 0.0397818928549769 0.0516342169945113 0.0214452050403064 0.0449085309355667 0.0165303215961997 0.0347751795183435 0.0371732735835971 0.0334038913202895 0.0350428830969047 0.0368732065391131 0.0254518262273621 0.0171947915744208 0.0242824263052351 0.0235682327604823 0.0127853574562235 0.0167902903077365 0.0122182164606875 0.0142178198643652
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 0.0377029207252563 0.0338835141349579 0.0363999957975719 0.0374323775429328 7.57854905629159e-05 3.74790547978975e-05 8.77997351449519e-05 6.45459601324648e-05 0.0376996700162985 0.0338812762703756 0.0363978862019261 0.0374289296081118 0.02569222519075 0.0173888493783472 0.0251466827717162 0.0238234732740024 0.0129891723142184 0.0170384754767341 0.0126131262507739 0.014454390717969
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA 0.00690468337036705 0.0354762216813009 0.00726670823058883 0.0071506362536745 0.00944281537699107 0.0203751067598638 0.00910694860238937 0.0101813900997993 0.00766335335789451 0.016096286301127 0.00729310420053053 0.00881498952146024
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 0.0400716916830063 0.0592798195482579 0.0342946347431104 0.0465473253788484 0.0206777636531813 0.0496890399058885 0.0142282288703827 0.0344106148040274 0.0338142431605241 0.0338309132093062 0.0309307438421649 0.03683396732683 0.0238630883927306 0.0173780930758922 0.0221470325368916 0.0238299130647004 0.0116414321176 0.0170610931341086 0.0108758264510133 0.0140877764241483
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 0.035147740561675 0.0344601473332366 0.0322408585766155 0.0373709251528528 0.000241809695896107 9.93679206518856e-05 0.000265485959807608 0.000185812364448339 0.0351328988256759 0.0344504896270939 0.0322284971015527 0.0373556793792251 0.0246286720647567 0.0176651303411557 0.0229914880600535 0.0240899091365917 0.0120209493525069 0.0173700420757063 0.0112164976319443 0.0142873520294719
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA 0.0186471833685726 0.032878356028065 0.0173993173061731 0.0120317511607038 0.0146502062560462 0.0178144831657759 0.014665529741507 0.0115219114163095 0.00891334480639545 0.0158399173933478 0.00778661140282189 0.00881530444385694
cuts_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 0.0437693121471221 0.0625015499034825 0.0370855968061385 0.0431363972176893 0.0218118495493743 0.0476159810953925 0.0154578581641853 0.0262031069392034 0.0356807084609416 0.0316934889207691 0.0331578786357528 0.0358372187435949 0.0247123924254885 0.0164198552449347 0.0240521076452556 0.0227606206584206 0.0122781421183127 0.0157661997785541 0.0108091950978918 0.0144461484132873
tso_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
