ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA 0.206949674768915 0.555382171498285 0.15336194007909 0.195689731779565 0.65320095857583 0.208097589219588 0.595510552482218 0.525066292185388 0.860150633344745 0.763479760717872 0.748872492561308 0.720756023964953
msst_long_ml_r1 NA NA NA NA NA NA NA NA 0.208012326656394 0.555917891589524 0.153957093922274 0.19711364074248 0.652114363978771 0.207643856350564 0.594937292735737 0.524088747175256 0.860126690635165 0.763561747940087 0.748894386658011 0.721202387917736
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.211872153818512 0.564115529255241 0.157096037986912 0.200656322441369 0.64838516109525 0.203445532704416 0.591835081924464 0.521139440267009 0.861097316242791 0.767693757993231 0.750230618135026 0.722933091479387
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.231810158377016 0.566331438311553 0.167677977028262 0.225997121887335 0.626707941528921 0.199102419003753 0.589030882047014 0.5015132518876 0.858975100781469 0.76572914655994 0.756995072715412 0.728107084728959
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 0.400764200580671 0.348221688934823 0.253775376097215 0.395084893025953 0.00138827680242256 0.217843009138212 0.0452956936771012 0.0665656263398322 0.402861527231039 0.568603822678638 0.299518341790079 0.462782584770686 0.442653529174458 0.233112904997776 0.515179783293624 0.358230115463674 0.845660590511946 0.80236998563945 0.815493474699069 0.821786625123314
cuts_long_bayes_r1 0.40152635529007 0.352820413668121 0.255343047790775 0.396088780720921 0.00137204809427823 0.216154560263663 0.0451489385043644 0.0663711481795046 0.403295632322688 0.570946751921811 0.30143500586996 0.463407786852018 0.44187104354541 0.231829199859134 0.513981504874484 0.358118695862658 0.846011374946535 0.803299908969074 0.815729887073359 0.8220045379584
tso_wide_ml_r1 0.354612765024463 0.537733822815239 0.250059231052843 0.420780034944726 0.135119924534086 0.0722248124099056 0.156728153316566 0.109930554241052 0.489732689558549 0.609958635225145 0.406787384369409 0.530710589185778 0.353248869774369 0.188819920092753 0.409740038057336 0.287395394670497 0.842981559332918 0.798778555317898 0.816527422426745 0.818105983856275
tso_wide_bayes_r1 0.380443207878103 0.564238946691476 0.273433839026354 0.447092257775807 0.128903380834347 0.0676891060349523 0.151120806118343 0.104431810805015 0.510924660226429 0.63243517536097 0.426093735008228 0.552306509899286 0.338554096754102 0.177583513275447 0.396255258918972 0.273754197413948 0.849541147504241 0.810474677495935 0.822809636768125 0.826858329656169
tso_long_bayes_r1 0.38349535368153 0.565713778915942 0.275476616080153 0.447883391963022 0.126871123321828 0.0665640649774573 0.149035000914878 0.102935785512396 0.511057955323623 0.632679890199814 0.425142047863339 0.551574691491913 0.337243374073534 0.176935254006376 0.395788656983826 0.273730889228823 0.84861705753555 0.809613127102226 0.821449417882894 0.825546447401924
msst_wide_ml_r2 NA NA NA NA NA NA NA NA 0.217277974306461 0.553778948993632 0.152273597867331 0.156899632607223 0.623906162725749 0.203580853540234 0.562724055833888 0.516166231284358 0.84118413703221 0.757359802533866 0.71499765370122 0.673065863891581
msst_long_ml_r2 NA NA NA NA NA NA NA NA 0.217917675544794 0.554122098958866 0.152537109792152 0.157797336405137 0.623207301173403 0.203259136389491 0.562517062719695 0.515619425356813 0.841124976718197 0.757381235348357 0.715054172511847 0.673416761761951
