ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
true 0.3 0.324324324324324 0.294277929155313 0.296703296703297 0.1 0.337837837837838 0.0408719346049046 0.195360195360195 0.4 0.662162162162162 0.335149863760218 0.492063492063492 0.4 0.168918918918919 0.460490463215259 0.312576312576313 0.8 0.831081081081081 0.795640326975477 0.804639804639805
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA 0.00986842105263158 0.546407923671964 0.0276148097159751 0.0115634662875274 0.701069078947368 0.271441098601849 0.71204478472902 0.596916688133893 0.7109375 0.817849022273813 0.739659594444995 0.60848015442142
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.011203712083052 0.560194929790839 0.0305782893027501 0.0137213770598025 0.707817677387983 0.260407248739774 0.713921633555581 0.608206026128616 0.719399011043513 0.820703268003663 0.744969826982852 0.622377072800542
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 0.262682275621277 0.221336068403814 0.269112795076221 0.276742552254343 0.109878825220785 0.399097765985954 0.0308248286475164 0.193941278457659 0.372561100842062 0.620433834389767 0.299937623723737 0.470683830712002 0.427808584925036 0.191155772774858 0.493313863410714 0.323846016945802 0.800369685767098 0.811589607164625 0.793251487134451 0.794529847657804
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 0.26270902269027 0.220300935833844 0.273890921921411 0.279595502346135 0.115505414901923 0.408658008699593 0.0333634363084786 0.200161221505822 0.379168229232286 0.632251061648445 0.30791900205437 0.482094734615082 0.423135704876248 0.185291192839161 0.487239950248732 0.316733061937458 0.80253775602865 0.817784036977915 0.795904142184963 0.79907539243052
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 0.397154563993385 0.643264236590255 0.322102985559461 0.495884948762375 7.72267681772031e-05 3.36709035932633e-05 8.97667376239945e-05 5.76064304604834e-05 0.397291829620451 0.643322650656551 0.322271081959214 0.495977887504194 0.41088205676303 0.179731241709558 0.477515495858845 0.308252068047063 0.808326033948642 0.823123926464026 0.80023916787401 0.804339710817267
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA 0.059698366149979 0.661848217064783 0.084790263089476 0.0899245813822396 0.632383745286971 0.176241852343564 0.689952247850645 0.507549924441892 0.69208211143695 0.838090069408346 0.774742510940121 0.597474505824131
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.068026948953047 0.672896757912031 0.0952974218298491 0.10516892280018 0.633683196246023 0.167688502989312 0.681885344437901 0.507958203287285 0.702593875133194 0.840911299054418 0.777893476597616 0.614105286673283
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 0.279974890144382 0.31115030099883 0.344266925879901 0.317700585102291 0.113622096672944 0.382858690818514 0.0114954392009784 0.192473226791441 0.393596986817326 0.694008991817343 0.35576236508088 0.510173811893732 0.400292948315547 0.148984677692396 0.439535717581215 0.286840769474462 0.793889935132873 0.842993669509739 0.795298082662095 0.797014581368194
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 0.283224092683621 0.315362832037591 0.345497562338354 0.324004032763101 0.115649040287343 0.386329793060816 0.0171925668835086 0.194882983538096 0.400248406866841 0.704365384990351 0.364160146548414 0.520651826088004 0.395896722345472 0.143859702503121 0.433532003291449 0.280390419772766 0.796120750165897 0.848349622101338 0.798060944073473 0.80153160088819
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 0.418097680888169 0.714676971599755 0.379784862690358 0.535085503364206 0.000246706641033936 8.89518619124182e-05 0.000271527414532276 0.000174658822642703 0.418388882757744 0.714769651109427 0.380093303548009 0.535325033462288 0.38366311543357 0.138839347167822 0.422558737681941 0.272113193785659 0.802451470196868 0.853764314563288 0.80299632740503 0.80767336848021
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA 0.0793283149971048 0.595563189312488 0.0817501047915239 0.0569384018715718 0.617641381972592 0.211771612134637 0.674848423640297 0.514435107211943 0.696969696969697 0.807334801447125 0.756598528431821 0.571373509083514
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA 0.0937830063736441 0.609121909738877 0.0928466739269724 0.0688274963321291 0.612893421286144 0.201035970488877 0.667348265820811 0.519929467730034 0.707401809367138 0.810360354245989 0.760961504839708 0.589811274985543
